fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,B
afl,COMB_W2_D10_B32,0,511,55,54,-1,-1,0.03%,1,5,9.585037989479837,492,5133,10.123218168639768,419,4139,6.630911750365676,272,4102,100,3,3,32
afl,COMB_W2_D10_B32,0,511,55,54,-1,-1,0.03%,1,5,9.585037989479837,492,5133,10.123218168639768,419,4139,6.630911750365676,272,4102,100,3,3,32
afl,COMB_W2_D10_B32,0,529,57,56,-1,-1,0.03%,1,4,9.74089226573154,500,5133,10.292341145204157,426,4139,6.752803510482691,277,4102,100,3,3,32
afl,COMB_W2_D10_B32,0,538,58,57,-1,-1,0.03%,1,4,9.79933761932593,503,5133,10.340661995651123,428,4139,6.8015602145294976,279,4102,100,3,3,32
afl,COMB_W2_D10_B32,0,556,60,59,-1,-1,0.03%,1,5,10.150009740892266,521,5133,10.6789079487799,442,4139,7.04534373476353,289,4102,100,3,3,32
afl,COMB_W2_D10_B32,0,538,58,57,-1,-1,0.03%,1,4,9.79933761932593,503,5133,10.340661995651123,428,4139,6.8015602145294976,279,4102,100,3,3,32
afl,COMB_W2_D10_B32,0,538,58,57,-1,-1,0.03%,1,5,9.79933761932593,503,5133,10.340661995651123,428,4139,6.8015602145294976,279,4102,100,3,3,32
afl,COMB_W2_D10_B32,0,538,58,57,-1,-1,0.03%,1,4,9.79933761932593,503,5133,10.340661995651123,428,4139,6.8015602145294976,279,4102,100,3,3,32
afl,COMB_W2_D10_B32,0,538,58,57,-1,-1,0.03%,1,4,9.79933761932593,503,5133,10.340661995651123,428,4139,6.8015602145294976,279,4102,100,3,3,32
afl,COMB_W2_D10_B32,0,529,57,56,-1,-1,0.03%,1,4,9.74089226573154,500,5133,10.292341145204157,426,4139,6.752803510482691,277,4102,100,3,3,32
afl,COMB_W2_D10_B32,0,556,60,59,-1,-1,0.03%,1,4,10.150009740892266,521,5133,10.6789079487799,442,4139,7.04534373476353,289,4102,100,3,3,32
afl,COMB_W2_D10_B32,0,511,55,54,-1,-1,0.03%,1,5,9.585037989479837,492,5133,10.123218168639768,419,4139,6.630911750365676,272,4102,100,3,3,32
afl,COMB_W2_D10_B32,0,520,56,55,-1,-1,0.03%,1,4,9.721410481200078,499,5133,10.268180719980672,425,4139,6.728425158459288,276,4102,100,3,3,32
afl,COMB_W2_D10_B32,0,502,54,53,-1,-1,0.03%,1,4,9.48762906682252,487,5133,10.026576467745832,415,4139,6.557776694295465,269,4102,100,3,3,32
afl,COMB_W2_D10_B32,0,547,59,58,-1,-1,0.03%,1,4,10.05260081823495,516,5133,10.582266247885965,438,4139,6.97220867869332,286,4102,100,3,3,32
afl,COMB_W2_D10_B32,0,484,52,51,-1,-1,0.03%,1,4,9.370738359633744,481,5133,9.929934766851895,411,4139,6.460263286201854,265,4102,100,3,3,32
afl,COMB_W2_D10_B32,0,529,57,56,-1,-1,0.03%,1,4,9.74089226573154,500,5133,10.292341145204157,426,4139,6.752803510482691,277,4102,100,3,3,32
afl,COMB_W2_D10_B32,0,565,61,60,-1,-1,0.03%,1,4,10.16949152542373,522,5133,10.703068374003385,443,4139,7.069722086786934,290,4102,100,3,3,32
afl,COMB_W2_D10_B32,0,869,93,92,-1,-1,0.03%,1,5,12.78005065263978,656,5133,13.21575259724571,547,4139,9.0931253047294,373,4102,100,3,3,32
afl,COMB_W2_D10_B128,0,1516,156,155,-1,-1,0.03%,3,5,23.06643288525229,1184,5133,23.628895868567287,978,4139,16.28473915163335,668,4102,100,3,3,128
afl,COMB_W2_D10_B128,0,1588,162,161,-1,-1,0.03%,1,4,24.6444574323008,1265,5133,25.19932350809374,1043,4139,17.333008288639686,711,4102,100,3,3,128
afl,COMB_W2_D10_B128,0,1404,143,142,-1,-1,0.03%,1,4,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1,-1,-1,128
afl,COMB_W2_D10_B128,0,1557,159,158,-1,-1,0.03%,1,5,23.689849990259106,1216,5133,24.2087460739309,1002,4139,16.699171136031204,685,4102,100,3,3,128
afl,COMB_W2_D10_B128,0,1622,166,165,-1,-1,0.03%,2,5,25.579583089811024,1313,5133,26.214061367480067,1085,4139,17.991223793271573,738,4102,100,3,3,128
afl,COMB_W2_D10_B128,0,1556,159,158,-1,-1,0.03%,2,4,24.098967465419832,1237,5133,24.716115003624065,1023,4139,16.96733300828864,696,4102,100,3,3,128
afl,COMB_W2_D10_B128,0,1424,146,145,-1,-1,0.03%,1,5,22.072861874147677,1133,5133,22.493355883063543,931,4139,15.553388590931252,638,4102,100,3,3,128
afl,COMB_W2_D10_B128,0,1425,145,144,-1,-1,0.03%,1,5,21.215663354763294,1089,5133,21.74438270113554,900,4139,14.99268649439298,615,4102,100,3,3,128
afl,COMB_W2_D10_B128,0,1558,159,158,-1,-1,0.03%,2,5,24.196376388077148,1242,5133,24.78859627929452,1026,4139,17.040468064358848,699,4102,100,3,3,128
afl,COMB_W2_D10_B128,0,1558,158,157,-1,-1,0.03%,2,5,24.936684200272747,1280,5133,25.344286059434644,1049,4139,17.479278400780107,717,4102,100,3,3,128
afl,COMB_W2_D10_B128,0,1666,169,168,-1,-1,0.03%,2,5,25.9107734268459,1330,5133,26.407344769267937,1093,4139,18.210628961482204,747,4102,100,3,3,128
afl,COMB_W2_D10_B128,0,1546,159,158,-1,-1,0.03%,1,5,23.80674069744789,1222,5133,24.42618990094226,1011,4139,16.772306192101414,688,4102,100,3,3,128
afl,COMB_W2_D10_B128,0,1572,161,160,-1,-1,0.03%,1,4,23.39762322228716,1201,5133,23.991302246919545,993,4139,16.504144319843977,677,4102,100,3,3,128
afl,COMB_W2_D10_B128,0,1520,156,155,-1,-1,0.03%,1,4,23.14436002337814,1188,5133,23.67721671901425,980,4139,16.333495855680155,670,4102,100,3,3,128
afl,COMB_W2_D10_B128,0,1616,165,164,-1,-1,0.03%,2,5,24.761348139489577,1271,5133,25.465088185552062,1054,4139,17.4305216967333,715,4102,100,3,3,128
afl,COMB_W2_D10_B128,0,1489,152,151,-1,-1,0.03%,2,5,22.24819793493084,1142,5133,22.904083111862768,948,4139,15.699658703071671,644,4102,100,3,3,128
afl,COMB_W2_D10_B128,0,1560,159,158,-1,-1,0.03%,2,5,22.793687901811808,1170,5133,23.29064991543851,964,4139,16.138469039492932,662,4102,100,3,3,128
afl,COMB_W2_D10_B128,0,1547,157,156,-1,-1,0.03%,1,5,23.533995714007403,1208,5133,24.06378352259,996,4139,16.577279375914188,680,4102,100,3,3,128
afl,COMB_W2_D10_B128,0,1534,157,156,-1,-1,0.03%,1,5,23.18332359244107,1190,5133,23.77385841990819,984,4139,16.35787420770356,671,4102,100,3,3,128
afl,COMB_W2_D10_B128,0,1584,162,161,-1,-1,0.03%,1,4,23.9041496201052,1227,5133,24.42618990094226,1011,4139,16.869819600195026,692,4102,100,3,3,128
afl,COMB_W2_D10_B992,0,4532,427,426,-1,-1,0.03%,1,6,58.19209039548022,2987,5133,58.87895626963034,2437,4139,41.565090199902485,1705,4102,100,3,3,992
afl,COMB_W2_D10_B992,0,11334,818,817,-1,-1,0.03%,1,9,89.40190921488409,4589,5133,89.68349842957237,3712,4139,65.8215504631887,2700,4102,100,3,3,992
afl,COMB_W2_D10_B992,0,13334,847,846,-1,-1,0.03%,1,9,90.492889148646,4645,5133,90.6740758637352,3753,4139,66.86981960019503,2743,4102,100,3,3,992
afl,COMB_W2_D10_B992,0,5605,500,499,-1,-1,0.03%,1,7,65.10812390414962,3342,5133,65.74051703309979,2721,4139,46.78205753291078,1919,4102,100,3,3,992
afl,COMB_W2_D10_B992,0,24875,993,992,-1,-1,0.03%,1,14,98.4219754529515,5052,5133,98.13964725779174,4062,4139,73.59824475865432,3019,4102,100,3,3,992
afl,COMB_W2_D10_B992,0,23390,991,990,-1,-1,0.03%,2,13,98.28560296123123,5045,5133,97.99468470645084,4056,4139,73.4763529985373,3014,4102,100,3,3,992
afl,COMB_W2_D10_B992,0,4598,430,429,-1,-1,0.03%,1,6,57.68556399766218,2961,5133,58.54071031650157,2423,4139,41.27254997562165,1693,4102,100,3,3,992
afl,COMB_W2_D10_B992,0,13602,879,878,-1,-1,0.03%,1,10,93.10344827586206,4779,5133,93.13843923653056,3855,4139,68.89322281813749,2826,4102,100,3,3,992
afl,COMB_W2_D10_B992,0,4410,419,418,-1,-1,0.03%,1,5,57.373855445158775,2945,5133,58.05750181203189,2403,4139,40.931253047294,1679,4102,100,3,3,992
afl,COMB_W2_D10_B992,0,12271,828,827,-1,-1,0.03%,1,9,90.51237093317748,4646,5133,90.60159458806474,3750,4139,66.67479278400779,2735,4102,100,3,3,992
afl,COMB_W2_D10_B992,0,23408,992,991,-1,-1,0.03%,1,14,98.40249366842004,5051,5133,98.06716598212128,4059,4139,73.54948805460751,3017,4102,100,3,3,992
afl,COMB_W2_D10_B992,0,8166,671,670,-1,-1,0.03%,1,8,79.75842587180986,4094,5133,80.23677216719014,3321,4139,58.02047781569966,2380,4102,100,3,3,992
afl,COMB_W2_D10_B992,0,18686,958,957,-1,-1,0.03%,1,11,96.74654198324568,4966,5133,96.49673834259484,3994,4139,72.08678693320331,2957,4102,100,3,3,992
afl,COMB_W2_D10_B992,0,4330,407,406,-1,-1,0.03%,1,6,56.204948373270994,2885,5133,57.01860352742209,2360,4139,40.05363237445149,1643,4102,100,3,3,992
afl,COMB_W2_D10_B992,0,2102,212,211,-1,-1,0.03%,1,4,32.456653029417495,1666,5133,33.027301280502535,1367,4139,22.842515845928816,937,4102,100,3,3,992
afl,COMB_W2_D10_B992,0,13840,868,867,-1,-1,0.03%,1,10,92.67484901616989,4757,5133,92.60690988161392,3833,4139,68.50316918576304,2810,4102,100,3,3,992
afl,COMB_W2_D10_B992,0,14700,905,904,-1,-1,0.03%,1,10,93.80479251899474,4815,5133,93.88741241845857,3886,4139,69.64895173086299,2857,4102,100,3,3,992
afl,COMB_W2_D10_B992,0,29086,1007,1006,-1,-1,0.03%,1,15,98.947983635301,5079,5133,98.62285576226142,4082,4139,74.08581179912238,3039,4102,100,3,3,992
afl,COMB_W2_D10_B992,0,3128,308,307,-1,-1,0.03%,1,5,45.00292226767972,2310,5133,45.73568494805508,1893,4139,31.8381277425646,1306,4102,100,3,3,992
afl,COMB_W2_D10_B992,0,10015,761,760,-1,-1,0.03%,1,8,85.60296123124878,4394,5133,85.98695337037931,3559,4139,62.77425646026329,2575,4102,100,3,3,992
afl,COMB_W2_D10_B576,0,17542,946,945,-1,-1,0.03%,1,11,96.25949736995908,4941,5133,96.11017153901908,3978,4139,71.69673330082887,2941,4102,100,3,3,576
afl,COMB_W2_D10_B576,0,19022,968,967,-1,-1,0.03%,1,11,97.07773232028056,4983,5133,96.93162599661754,4012,4139,72.45246221355436,2972,4102,100,3,3,576
afl,COMB_W2_D10_B576,0,9017,708,707,-1,-1,0.03%,1,8,81.49230469511008,4183,5133,81.83136023194008,3387,4139,59.53193564115066,2442,4102,100,3,3,576
afl,COMB_W2_D10_B576,0,4176,392,391,-1,-1,0.03%,1,6,55.19189557763491,2833,5133,55.85890311669486,2312,4139,39.24914675767919,1610,4102,100,3,3,576
afl,COMB_W2_D10_B576,0,5138,472,471,-1,-1,0.03%,1,6,62.6339372686538,3215,5133,63.37279536119836,2623,4139,44.88054607508533,1841,4102,100,3,3,576
afl,COMB_W2_D10_B576,0,8704,684,683,-1,-1,0.03%,1,7,80.45977011494253,4130,5133,80.88910364822422,3348,4139,58.62993661628474,2405,4102,100,3,3,576
afl,COMB_W2_D10_B576,0,5282,485,484,-1,-1,0.03%,1,6,62.98460939022015,3233,5133,63.85600386566803,2643,4139,45.246221355436376,1856,4102,100,3,3,576
afl,COMB_W2_D10_B576,0,12813,852,851,-1,-1,0.03%,1,10,90.78511591661795,4660,5133,90.93984054119352,3764,4139,67.08922476840566,2752,4102,100,3,3,576
afl,COMB_W2_D10_B576,0,7035,606,605,-1,-1,0.03%,1,7,74.673680109098,3833,5133,75.23556414592896,3114,4139,54.04680643588493,2217,4102,100,3,3,576
afl,COMB_W2_D10_B576,0,12009,833,832,-1,-1,0.03%,1,9,90.59029807130334,4650,5133,90.79487798985262,3758,4139,66.77230619210141,2739,4102,100,3,3,576
afl,COMB_W2_D10_B576,0,11279,795,794,-1,-1,0.03%,1,8,88.27196571205921,4531,5133,88.40299589272772,3659,4139,64.84641638225256,2660,4102,100,3,3,576
afl,COMB_W2_D10_B576,0,4412,413,412,-1,-1,0.03%,1,6,56.18546658873953,2884,5133,57.06692437786906,2362,4139,40.1023890784983,1645,4102,100,3,3,576
afl,COMB_W2_D10_B576,0,7785,639,638,-1,-1,0.03%,1,7,76.44652250146113,3924,5133,77.07175646291374,3190,4139,55.558264261335935,2279,4102,100,3,3,576
afl,COMB_W2_D10_B576,0,7432,628,627,-1,-1,0.03%,1,7,76.29066822520943,3916,5133,76.8301522106789,3180,4139,55.3388590931253,2270,4102,100,3,3,576
afl,COMB_W2_D10_B576,0,5495,494,493,-1,-1,0.03%,1,6,64.58211572180012,3315,5133,65.16066682773616,2697,4139,46.31886884446612,1900,4102,100,3,3,576
afl,COMB_W2_D10_B576,0,6978,600,599,-1,-1,0.03%,1,6,74.30352620300019,3814,5133,74.7281952162358,3093,4139,53.72988785958069,2204,4102,100,3,3,576
afl,COMB_W2_D10_B576,0,8934,698,697,-1,-1,0.03%,1,8,79.85583479446717,4099,5133,80.26093259241362,3322,4139,58.38615309605071,2395,4102,100,3,3,576
afl,COMB_W2_D10_B576,0,1826,187,186,-1,-1,0.03%,1,5,27.839470095460744,1429,5133,28.34017878714665,1173,4139,19.648951730862997,806,4102,100,3,3,576
afl,COMB_W2_D10_B576,0,8174,668,667,-1,-1,0.03%,1,7,79.77790765634131,4095,5133,80.18845131674317,3319,4139,57.99609946367625,2379,4102,100,3,3,576
afl,COMB_W2_D10_B576,0,17648,952,951,-1,-1,0.03%,1,11,96.5712059224625,4957,5133,96.4000966417009,3990,4139,71.9405168210629,2951,4102,100,3,3,576
afl,COMB_W2_D10_B608,0,6029,542,541,-1,-1,0.03%,2,6,68.36158192090396,3509,5133,69.09881613916406,2860,4139,49.29302779132131,2022,4102,100,3,3,608
afl,COMB_W2_D10_B608,0,10876,787,786,-1,-1,0.03%,1,8,86.98616793298267,4465,5133,87.21913505677699,3610,4139,63.94441735738664,2623,4102,100,3,3,608
afl,COMB_W2_D10_B608,0,5837,520,519,-1,-1,0.03%,1,6,68.04987336840055,3493,5133,68.5672867842474,2838,4139,48.85421745490005,2004,4102,100,3,3,608
afl,COMB_W2_D10_B608,0,6976,594,593,-1,-1,0.03%,1,7,72.93980128579778,3744,5133,73.49601352983812,3042,4139,52.779132130667975,2165,4102,100,3,3,608
afl,COMB_W2_D10_B608,0,14741,897,896,-1,-1,0.03%,1,10,93.66842002727452,4808,5133,93.69412901667069,3878,4139,69.45392491467577,2849,4102,100,3,3,608
afl,COMB_W2_D10_B608,0,9010,719,718,-1,-1,0.03%,1,8,83.71322813169687,4297,5133,83.81251510026576,3469,4139,61.06777181862506,2505,4102,100,3,3,608
afl,COMB_W2_D10_B608,0,3617,348,347,-1,-1,0.03%,1,6,49.79544126241964,2556,5133,50.59193041797536,2094,4139,35.29985372988786,1448,4102,100,3,3,608
afl,COMB_W2_D10_B608,0,18492,956,955,-1,-1,0.03%,1,12,96.5127605688681,4954,5133,96.44841749214788,3992,4139,71.96489517308629,2952,4102,100,3,3,608
afl,COMB_W2_D10_B608,0,15058,900,899,-1,-1,0.03%,1,11,93.8242743035262,4816,5133,93.86325199323508,3885,4139,69.6001950268162,2855,4102,100,3,3,608
afl,COMB_W2_D10_B608,0,13583,869,868,-1,-1,0.03%,1,9,92.30469511007207,4738,5133,92.36530562937908,3823,4139,68.25938566552901,2800,4102,100,3,3,608
afl,COMB_W2_D10_B608,0,5837,524,523,-1,-1,0.03%,1,6,67.50438340151958,3465,5133,68.1323991302247,2820,4139,48.586055582642615,1993,4102,100,3,3,608
afl,COMB_W2_D10_B608,0,24550,995,994,-1,-1,0.03%,1,14,98.53886616014027,5058,5133,98.23628895868566,4066,4139,73.69575816674792,3023,4102,100,3,3,608
afl,COMB_W2_D10_B608,0,11111,802,801,-1,-1,0.03%,1,9,88.19403857393337,4527,5133,88.59627929451558,3667,4139,64.89517308629937,2662,4102,100,3,3,608
afl,COMB_W2_D10_B608,0,8807,712,711,-1,-1,0.03%,1,8,82.77810247418664,4249,5133,83.11186276878473,3440,4139,60.385177961969774,2477,4102,100,3,3,608
afl,COMB_W2_D10_B608,0,5891,526,525,-1,-1,0.03%,1,7,66.47184882135203,3412,5133,67.38342594829669,2789,4139,47.927840078010725,1966,4102,100,3,3,608
afl,COMB_W2_D10_B608,0,1501,154,153,-1,-1,0.03%,1,4,22.44301578024547,1152,5133,22.904083111862768,948,4139,15.870307167235495,651,4102,100,3,3,608
afl,COMB_W2_D10_B608,0,8471,679,678,-1,-1,0.03%,1,7,80.22598870056498,4118,5133,80.71998067165981,3341,4139,58.41053144807411,2396,4102,100,3,3,608
afl,COMB_W2_D10_B608,0,6780,592,591,-1,-1,0.03%,1,7,73.60218195986752,3778,5133,74.02754288475477,3064,4139,53.21794246708923,2183,4102,100,3,3,608
afl,COMB_W2_D10_B608,0,12321,848,847,-1,-1,0.03%,1,9,91.27216052990454,4685,5133,91.4230490456632,3784,4139,67.35738664066308,2763,4102,100,3,3,608
afl,COMB_W2_D10_B608,0,19435,968,967,-1,-1,0.03%,1,12,96.90239625949737,4974,5133,96.78666344527664,4006,4139,72.33057045343735,2967,4102,100,3,3,608
afl,COMB_W2_D10_B256,0,1566,159,158,-1,-1,0.03%,2,5,23.84570426651081,1224,5133,24.498671176612707,1014,4139,16.82106289614822,690,4102,100,3,3,256
afl,COMB_W2_D10_B256,0,1506,154,153,-1,-1,0.03%,2,5,21.68322618351841,1113,5133,22.203430780381737,919,4139,15.38274012676743,631,4102,100,3,3,256
afl,COMB_W2_D10_B256,0,1563,159,158,-1,-1,0.03%,1,5,23.670368205727645,1215,5133,24.18458564870742,1001,4139,16.6747927840078,684,4102,100,3,3,256
afl,COMB_W2_D10_B256,0,1628,167,166,-1,-1,0.03%,1,5,25.32631989090201,1300,5133,26.0207779656922,1077,4139,17.79619697708435,730,4102,100,3,3,256
afl,COMB_W2_D10_B256,0,1461,150,149,-1,-1,0.03%,2,4,22.24819793493084,1142,5133,22.710799710074895,940,4139,15.699658703071671,644,4102,100,3,3,256
afl,COMB_W2_D10_B256,0,1540,158,157,-1,-1,0.03%,2,5,22.55990648743425,1158,5133,23.000724812756705,952,4139,15.967820575329108,655,4102,100,3,3,256
afl,COMB_W2_D10_B256,0,1553,158,157,-1,-1,0.03%,2,4,24.13793103448276,1239,5133,24.61947330273013,1019,4139,16.991711360312042,697,4102,100,3,3,256
afl,COMB_W2_D10_B256,0,1579,163,162,-1,-1,0.03%,1,4,24.624975647769336,1264,5133,25.2718047837642,1046,4139,17.333008288639686,711,4102,100,3,3,256
afl,COMB_W2_D10_B256,0,1498,154,153,-1,-1,0.03%,1,5,23.14436002337814,1188,5133,23.79801884513168,985,4139,16.309117503656754,669,4102,100,3,3,256
afl,COMB_W2_D10_B256,0,1509,154,153,-1,-1,0.03%,2,5,22.832651470874733,1172,5133,23.363131191108963,967,4139,16.089712335446123,660,4102,100,3,3,256
afl,COMB_W2_D10_B256,0,1539,157,156,-1,-1,0.03%,1,5,22.540424702902783,1157,5133,23.000724812756705,952,4139,15.943442223305704,654,4102,100,3,3,256
afl,COMB_W2_D10_B256,0,1486,153,152,-1,-1,0.03%,1,5,23.670368205727645,1215,5133,24.112104373036967,998,4139,16.626036079960997,682,4102,100,3,3,256
afl,COMB_W2_D10_B256,0,1472,150,149,-1,-1,0.03%,1,5,22.423533995714006,1151,5133,22.879922686639283,947,4139,15.797172111165288,648,4102,100,3,3,256
afl,COMB_W2_D10_B256,0,1563,160,159,-1,-1,0.03%,1,5,23.18332359244107,1190,5133,23.77385841990819,984,4139,16.38225255972696,672,4102,100,3,3,256
afl,COMB_W2_D10_B256,0,1512,155,154,-1,-1,0.03%,2,5,22.462497564776932,1153,5133,22.928243537086253,949,4139,15.894685519258896,652,4102,100,3,3,256
afl,COMB_W2_D10_B256,0,1638,166,165,-1,-1,0.03%,2,4,23.86518605104228,1225,5133,24.474510751389225,1013,4139,16.869819600195026,692,4102,100,3,3,256
afl,COMB_W2_D10_B256,0,1503,154,153,-1,-1,0.03%,2,5,22.36508864211962,1148,5133,22.879922686639283,947,4139,15.821550463188688,649,4102,100,3,3,256
afl,COMB_W2_D10_B256,0,1623,167,166,-1,-1,0.03%,2,5,25.15098383011884,1291,5133,25.73085286301039,1065,4139,17.72306192101414,727,4102,100,3,3,256
afl,COMB_W2_D10_B256,0,1551,158,157,-1,-1,0.03%,1,5,23.88466783557374,1226,5133,24.474510751389225,1013,4139,16.79668454412482,689,4102,100,3,3,256
afl,COMB_W2_D10_B256,0,1546,158,157,-1,-1,0.03%,1,5,24.878238846678357,1277,5133,25.53756946122252,1057,4139,17.454900048756706,716,4102,100,3,3,256
mopt,COMB_W2_D10_B896,0,4908,487,486,-1,-1,0.03%,1,6,65.57568673290474,3366,5133,66.68277361681567,2760,4139,46.92832764505119,1925,4102,100,3,3,896
mopt,COMB_W2_D10_B896,0,10145,854,853,-1,-1,0.03%,1,8,92.01246834210014,4723,5133,91.93041797535638,3805,4139,67.94246708922476,2787,4102,100,3,3,896
mopt,COMB_W2_D10_B896,0,3779,395,394,-1,-1,0.03%,1,6,59.61426066627703,3060,5133,60.57018603527422,2507,4139,42.07703559239396,1726,4102,100,3,3,896
mopt,COMB_W2_D10_B896,0,12546,917,916,-1,-1,0.03%,1,10,94.81784531463082,4867,5133,94.82966900217444,3925,4139,70.4534373476353,2890,4102,100,3,3,896
mopt,COMB_W2_D10_B896,0,16182,928,927,-1,-1,0.03%,1,11,95.77245275667252,4916,5133,95.67528388499638,3960,4139,71.1847879083374,2920,4102,100,3,3,896
mopt,COMB_W2_D10_B896,0,7451,715,714,-1,-1,0.03%,1,7,82.83654782778103,4252,5133,83.32930659579608,3449,4139,60.50706972208678,2482,4102,100,3,3,896
mopt,COMB_W2_D10_B896,0,16030,986,985,-1,-1,0.03%,1,11,98.34404831482564,5048,5133,98.0430055568978,4058,4139,73.5007313505607,3015,4102,100,3,3,896
mopt,COMB_W2_D10_B896,0,7267,648,647,-1,-1,0.03%,1,7,78.45314630820182,4027,5133,78.85962792945156,3264,4139,56.94783032666992,2336,4102,100,3,3,896
mopt,COMB_W2_D10_B896,0,19326,998,997,-1,-1,0.03%,1,12,98.67523865186052,5065,5133,98.38125151002656,4072,4139,73.86640663091175,3030,4102,100,3,3,896
mopt,COMB_W2_D10_B896,0,5435,542,541,-1,-1,0.03%,1,6,72.10208455094487,3701,5133,72.89200289925103,3017,4139,51.68210628961483,2120,4102,100,3,3,896
mopt,COMB_W2_D10_B896,0,8074,689,688,-1,-1,0.03%,1,8,80.81044223650886,4148,5133,81.29983087702344,3365,4139,58.92247684056557,2417,4102,100,3,3,896
mopt,COMB_W2_D10_B896,0,2481,265,264,-1,-1,0.03%,1,5,46.48353789207091,2386,5133,47.78932109205122,1978,4139,32.276938078985864,1324,4102,100,3,3,896
mopt,COMB_W2_D10_B896,0,5624,549,548,-1,-1,0.03%,1,6,71.43970387687513,3667,5133,72.21551099299349,2989,4139,51.34080936128718,2106,4102,100,3,3,896
mopt,COMB_W2_D10_B896,0,2280,243,242,-1,-1,0.03%,1,5,43.44437950516267,2230,5133,44.50350326165741,1842,4139,30.10726474890297,1235,4102,100,3,3,896
mopt,COMB_W2_D10_B896,0,7381,665,664,-1,-1,0.03%,1,7,79.03759984414572,4057,5133,79.75356366272047,3301,4139,57.508532423208194,2359,4102,100,3,3,896
mopt,COMB_W2_D10_B896,0,3923,403,402,-1,-1,0.03%,1,6,58.83498928501852,3020,5133,59.89369412901667,2479,4139,41.6869819600195,1710,4102,100,3,3,896
mopt,COMB_W2_D10_B896,0,21080,968,967,-1,-1,0.03%,1,14,97.1556594584064,4987,5133,97.00410727228798,4015,4139,72.54997562164797,2976,4102,100,3,3,896
mopt,COMB_W2_D10_B896,0,10603,869,868,-1,-1,0.03%,1,8,92.38262224819792,4742,5133,92.53442860594346,3830,4139,68.35689907362263,2804,4102,100,3,3,896
mopt,COMB_W2_D10_B896,0,17430,986,985,-1,-1,0.03%,1,11,98.32456653029418,5047,5133,98.0430055568978,4058,4139,73.5007313505607,3015,4102,100,3,3,896
mopt,COMB_W2_D10_B896,0,18942,998,997,-1,-1,0.03%,1,13,98.90902006623806,5077,5133,98.52621406136748,4078,4139,73.98829839102876,3035,4102,100,3,3,896
mopt,COMB_W2_D10_B352,0,9341,778,777,-1,-1,0.03%,2,8,87.10305864017144,4471,5133,87.26745590722396,3612,4139,63.94441735738664,2623,4102,100,3,3,352
mopt,COMB_W2_D10_B352,0,14766,949,948,-1,-1,0.03%,1,10,96.55172413793105,4956,5133,96.4000966417009,3990,4139,71.9405168210629,2951,4102,100,3,3,352
mopt,COMB_W2_D10_B352,0,6246,570,569,-1,-1,0.03%,1,6,70.58250535749075,3623,5133,71.442377385842,2957,4139,51.07264748902974,2095,4102,100,3,3,352
mopt,COMB_W2_D10_B352,0,1954,209,208,-1,-1,0.03%,2,5,39.15838690824079,2010,5133,40.20294757187727,1664,4139,27.011214041930764,1108,4102,100,3,3,352
mopt,COMB_W2_D10_B352,0,1928,204,203,-1,-1,0.03%,1,5,36.08026495226963,1852,5133,36.892969316259965,1527,4139,25.012189176011702,1026,4102,100,3,3,352
mopt,COMB_W2_D10_B352,0,17238,985,984,-1,-1,0.03%,1,11,98.38301188388856,5050,5133,98.06716598212128,4059,4139,73.5251097025841,3016,4102,100,3,3,352
mopt,COMB_W2_D10_B352,0,5302,497,496,-1,-1,0.03%,1,6,67.017338788233,3440,5133,67.6733510509785,2801,4139,47.95221843003413,1967,4102,100,3,3,352
mopt,COMB_W2_D10_B352,0,4229,439,438,-1,-1,0.03%,1,5,64.91330605883499,3332,5133,65.8613191592172,2726,4139,45.92881521209166,1884,4102,100,3,3,352
mopt,COMB_W2_D10_B352,0,506,56,55,-1,-1,0.03%,1,4,16.267290083771673,835,5133,16.912297656438753,700,4139,10.823988298391027,444,4102,100,3,3,352
mopt,COMB_W2_D10_B352,0,2926,307,306,-1,-1,0.03%,1,6,50.02922267679719,2568,5133,50.88185552065716,2106,4139,35.007313505607016,1436,4102,100,3,3,352
mopt,COMB_W2_D10_B352,0,4589,460,459,-1,-1,0.03%,1,6,63.72491720241575,3271,5133,64.84658129983087,2684,4139,45.4412481716236,1864,4102,100,3,3,352
mopt,COMB_W2_D10_B352,0,7872,718,717,-1,-1,0.03%,1,8,83.96649133060589,4310,5133,84.29572360473544,3489,4139,61.23842028278889,2512,4102,100,3,3,352
mopt,COMB_W2_D10_B352,0,5170,501,500,-1,-1,0.03%,1,6,66.68614845119814,3423,5133,67.33510509784972,2787,4139,47.781569965870304,1960,4102,100,3,3,352
