fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,D
redqueen,MAGIC_D8_L8_CHAR,167,2110595,-1,-1,38,12,31.58%,1,2256,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
redqueen,MAGIC_D8_L8_CHAR,44,197303,-1,-1,38,12,31.58%,1,219,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
redqueen,MAGIC_D8_L8_CHAR,73,553746,-1,-1,38,12,31.58%,1,605,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
redqueen,MAGIC_D8_L8_CHAR,24,98190,-1,-1,38,12,31.58%,1,106,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
redqueen,MAGIC_D8_L8_CHAR,179,2095942,-1,-1,38,12,31.58%,1,2299,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
redqueen,MAGIC_D8_L8_CHAR,43,259005,-1,-1,38,12,31.58%,1,278,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
redqueen,MAGIC_D8_L8_CHAR,25,144390,-1,-1,38,12,31.58%,1,156,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
redqueen,MAGIC_D8_L8_CHAR,146,2379862,-1,-1,38,12,31.58%,1,2632,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
redqueen,MAGIC_D8_L8_CHAR,102,1266458,-1,-1,38,12,31.58%,1,1354,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
redqueen,MAGIC_D8_L8_CHAR,65,607659,-1,-1,38,12,31.58%,1,650,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
redqueen,MAGIC_D8_L8_CHAR,390,2598485,-1,-1,38,12,31.58%,1,2842,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
redqueen,MAGIC_D8_L8_CHAR,94,721603,-1,-1,38,12,31.58%,1,772,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
redqueen,MAGIC_D8_L8_CHAR,38,248639,-1,-1,38,12,31.58%,1,270,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
redqueen,MAGIC_D8_L8_CHAR,82,595325,-1,-1,38,12,31.58%,1,651,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
redqueen,MAGIC_D8_L8_CHAR,177,2265485,-1,-1,38,12,31.58%,1,2487,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
redqueen,MAGIC_D9_L9_CHAR,116,1109902,-1,-1,39,13,33.33%,1,1145,51.66666666666667,31,60,38.095238095238095,40,105,57.49999999999999,23,40,25,2,8,9
redqueen,MAGIC_D9_L9_CHAR,170,1686013,-1,-1,39,13,33.33%,1,1758,51.66666666666667,31,60,38.095238095238095,40,105,57.49999999999999,23,40,25,2,8,9
redqueen,MAGIC_D9_L9_CHAR,239,5161187,-1,-1,39,13,33.33%,1,5371,51.66666666666667,31,60,38.095238095238095,40,105,57.49999999999999,23,40,25,2,8,9
redqueen,MAGIC_D9_L9_CHAR,51,199038,-1,-1,39,13,33.33%,1,206,51.66666666666667,31,60,38.095238095238095,40,105,57.49999999999999,23,40,25,2,8,9
redqueen,MAGIC_D9_L9_CHAR,107,1077534,-1,-1,39,13,33.33%,1,1129,51.66666666666667,31,60,38.095238095238095,40,105,57.49999999999999,23,40,25,2,8,9
redqueen,MAGIC_D9_L9_CHAR,84,760581,-1,-1,39,13,33.33%,1,796,51.66666666666667,31,60,38.095238095238095,40,105,57.49999999999999,23,40,25,2,8,9
redqueen,MAGIC_D9_L9_CHAR,112,1542383,-1,-1,39,13,33.33%,1,1595,51.66666666666667,31,60,38.095238095238095,40,105,57.49999999999999,23,40,25,2,8,9
redqueen,MAGIC_D9_L9_CHAR,138,1000924,-1,-1,39,13,33.33%,1,1046,51.66666666666667,31,60,38.095238095238095,40,105,57.49999999999999,23,40,25,2,8,9
redqueen,MAGIC_D9_L9_CHAR,88,824103,-1,-1,39,13,33.33%,1,864,51.66666666666667,31,60,38.095238095238095,40,105,57.49999999999999,23,40,25,2,8,9
redqueen,MAGIC_D9_L9_CHAR,82,497798,-1,-1,39,13,33.33%,1,519,51.66666666666667,31,60,38.095238095238095,40,105,57.49999999999999,23,40,25,2,8,9
redqueen,MAGIC_D9_L9_CHAR,407,5670334,-1,-1,39,13,33.33%,1,6048,51.66666666666667,31,60,38.095238095238095,40,105,57.49999999999999,23,40,25,2,8,9
redqueen,MAGIC_D9_L9_CHAR,80,866081,-1,-1,39,13,33.33%,1,902,51.66666666666667,31,60,38.095238095238095,40,105,57.49999999999999,23,40,25,2,8,9
redqueen,MAGIC_D9_L9_CHAR,134,1858494,-1,-1,39,13,33.33%,1,1949,51.66666666666667,31,60,38.095238095238095,40,105,57.49999999999999,23,40,25,2,8,9
redqueen,MAGIC_D9_L9_CHAR,26,145295,-1,-1,39,13,33.33%,1,154,51.66666666666667,31,60,38.095238095238095,40,105,57.49999999999999,23,40,25,2,8,9
redqueen,MAGIC_D9_L9_CHAR,69,537999,-1,-1,39,13,33.33%,1,565,51.66666666666667,31,60,38.095238095238095,40,105,57.49999999999999,23,40,25,2,8,9
redqueen,MAGIC_D9_L9_CHAR,102,610674,-1,-1,39,13,33.33%,1,631,51.66666666666667,31,60,38.095238095238095,40,105,57.49999999999999,23,40,25,2,8,9
redqueen,MAGIC_D9_L9_CHAR,52,599766,-1,-1,39,13,33.33%,1,630,51.66666666666667,31,60,38.095238095238095,40,105,57.49999999999999,23,40,25,2,8,9
redqueen,MAGIC_D9_L9_CHAR,359,5833131,-1,-1,39,13,33.33%,1,5951,51.66666666666667,31,60,38.095238095238095,40,105,57.49999999999999,23,40,25,2,8,9
redqueen,MAGIC_D9_L9_CHAR,75,807785,-1,-1,39,13,33.33%,1,842,51.66666666666667,31,60,38.095238095238095,40,105,57.49999999999999,23,40,25,2,8,9
redqueen,MAGIC_D9_L9_CHAR,274,2368229,-1,-1,39,13,33.33%,1,2462,51.66666666666667,31,60,38.095238095238095,40,105,57.49999999999999,23,40,25,2,8,9
redqueen,MAGIC_D3_L3_CHAR,26,22283,-1,-1,33,7,21.21%,1,27,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
redqueen,MAGIC_D3_L3_CHAR,15,13620,-1,-1,33,7,21.21%,1,16,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
redqueen,MAGIC_D3_L3_CHAR,20,19726,-1,-1,33,7,21.21%,1,23,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
redqueen,MAGIC_D3_L3_CHAR,9,7772,-1,-1,33,7,21.21%,1,10,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
redqueen,MAGIC_D3_L3_CHAR,58,33667,-1,-1,33,7,21.21%,1,39,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
redqueen,MAGIC_D3_L3_CHAR,8,6526,-1,-1,33,7,21.21%,1,9,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
redqueen,MAGIC_D3_L3_CHAR,17,19387,-1,-1,33,7,21.21%,1,23,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
redqueen,MAGIC_D3_L3_CHAR,41,42396,-1,-1,33,7,21.21%,1,49,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
redqueen,MAGIC_D3_L3_CHAR,24,55520,-1,-1,33,7,21.21%,1,62,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
redqueen,MAGIC_D3_L3_CHAR,3,2443,-1,-1,33,7,21.21%,1,4,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
redqueen,MAGIC_D3_L3_CHAR,9,9390,-1,-1,33,7,21.21%,1,12,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
redqueen,MAGIC_D3_L3_CHAR,85,163275,-1,-1,33,7,21.21%,1,183,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
redqueen,MAGIC_D3_L3_CHAR,33,30666,-1,-1,33,7,21.21%,1,34,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
redqueen,MAGIC_D3_L3_CHAR,49,29365,-1,-1,33,7,21.21%,1,34,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
redqueen,MAGIC_D3_L3_CHAR,12,11564,-1,-1,33,7,21.21%,1,14,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
redqueen,MAGIC_D3_L3_CHAR,11,9652,-1,-1,33,7,21.21%,1,12,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
redqueen,MAGIC_D3_L3_CHAR,9,8967,-1,-1,33,7,21.21%,1,11,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
redqueen,MAGIC_D3_L3_CHAR,6,3567,-1,-1,33,7,21.21%,1,6,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
redqueen,MAGIC_D3_L3_CHAR,34,32596,-1,-1,33,7,21.21%,1,37,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
redqueen,MAGIC_D3_L3_CHAR,51,40274,-1,-1,33,7,21.21%,1,46,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
afl,MAGIC_D5_L5_CHAR,101,2440845,4,3,-1,-1,0.01%,1,927,42.30769230769231,22,52,29.89690721649485,29,97,40.625,13,32,25,2,8,5
afl,MAGIC_D5_L5_CHAR,237,5976413,4,3,-1,-1,0.02%,1,2232,42.30769230769231,22,52,29.89690721649485,29,97,40.625,13,32,25,2,8,5
afl,MAGIC_D5_L5_CHAR,167,4034287,4,3,-1,-1,0.02%,1,1511,42.30769230769231,22,52,29.89690721649485,29,97,40.625,13,32,25,2,8,5
afl,MAGIC_D5_L5_CHAR,31,787826,4,3,-1,-1,0.01%,1,297,42.30769230769231,22,52,29.89690721649485,29,97,40.625,13,32,25,2,8,5
afl,MAGIC_D6_L6_CHAR,68,1934096,5,4,-1,-1,0.02%,1,725,44.44444444444444,24,54,31.313131313131315,31,99,44.11764705882353,15,34,25,2,8,6
afl,MAGIC_D6_L6_CHAR,345,8209154,5,4,-1,-1,0.01%,1,3051,44.44444444444444,24,54,31.313131313131315,31,99,44.11764705882353,15,34,25,2,8,6
afl,MAGIC_D6_L6_CHAR,30,793267,5,4,-1,-1,0.01%,1,297,44.44444444444444,24,54,31.313131313131315,31,99,44.11764705882353,15,34,25,2,8,6
afl,MAGIC_D6_L6_CHAR,339,8117700,5,4,-1,-1,0.02%,1,3009,44.44444444444444,24,54,31.313131313131315,31,99,44.11764705882353,15,34,25,2,8,6
afl,MAGIC_D6_L6_CHAR,28,759793,5,4,-1,-1,0.01%,1,284,44.44444444444444,24,54,31.313131313131315,31,99,44.11764705882353,15,34,25,2,8,6
afl,MAGIC_D11_L11_CHAR,88,8375010,11,10,-1,-1,0.02%,1,3292,54.6875,35,64,40.36697247706422,44,109,59.09090909090909,26,44,25,2,8,11
afl,MAGIC_D11_L11_CHAR,132,10365527,11,10,-1,-1,0.02%,1,4063,54.6875,35,64,40.36697247706422,44,109,59.09090909090909,26,44,25,2,8,11
afl,MAGIC_D11_L11_CHAR,215,9906866,11,10,-1,-1,0.03%,1,3817,54.6875,35,64,40.36697247706422,44,109,59.09090909090909,26,44,25,2,8,11
afl,MAGIC_D4_L4_CHAR,63,1523385,3,2,-1,-1,0.01%,1,585,40.0,20,50,28.421052631578945,27,95,36.66666666666666,11,30,25,2,8,4
afl,MAGIC_D2_L2_CHAR,0,46461,2,1,-1,-1,0.01%,1,22,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
afl,MAGIC_D2_L2_CHAR,0,33572,2,1,-1,-1,0.01%,1,17,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
afl,MAGIC_D2_L2_CHAR,0,33470,2,1,-1,-1,0.01%,1,17,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
afl,MAGIC_D2_L2_CHAR,0,33617,2,1,-1,-1,0.01%,1,17,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
afl,MAGIC_D2_L2_CHAR,0,33466,2,1,-1,-1,0.01%,1,17,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
afl,MAGIC_D2_L2_CHAR,0,39289,2,1,-1,-1,0.01%,1,19,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
afl,MAGIC_D2_L2_CHAR,0,33971,2,1,-1,-1,0.01%,1,17,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
afl,MAGIC_D2_L2_CHAR,0,39455,2,1,-1,-1,0.01%,1,19,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
afl,MAGIC_D2_L2_CHAR,0,22679,2,1,-1,-1,0.01%,1,12,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
afl,MAGIC_D2_L2_CHAR,0,28394,2,1,-1,-1,0.01%,1,16,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
afl,MAGIC_D2_L2_CHAR,0,38083,2,1,-1,-1,0.01%,1,19,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
afl,MAGIC_D2_L2_CHAR,0,33572,2,1,-1,-1,0.01%,1,17,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
afl,MAGIC_D2_L2_CHAR,0,39708,2,1,-1,-1,0.01%,1,20,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
afl,MAGIC_D2_L2_CHAR,0,33714,2,1,-1,-1,0.01%,1,18,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
afl,MAGIC_D2_L2_CHAR,0,33411,2,1,-1,-1,0.01%,1,17,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
afl,MAGIC_D2_L2_CHAR,0,41077,2,1,-1,-1,0.01%,1,19,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
afl,MAGIC_D2_L2_CHAR,0,33920,2,1,-1,-1,0.01%,1,17,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
afl,MAGIC_D2_L2_CHAR,0,33612,2,1,-1,-1,0.01%,1,17,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
afl,MAGIC_D2_L2_CHAR,0,11246,2,1,-1,-1,0.01%,1,8,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
afl,MAGIC_D2_L2_CHAR,0,43774,2,1,-1,-1,0.01%,1,21,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
afl,MAGIC_D1_L1_CHAR,0,1046,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
afl,MAGIC_D1_L1_CHAR,0,3367,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
afl,MAGIC_D1_L1_CHAR,0,566,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
afl,MAGIC_D1_L1_CHAR,0,1675,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
afl,MAGIC_D1_L1_CHAR,0,1086,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
afl,MAGIC_D1_L1_CHAR,0,1675,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
afl,MAGIC_D1_L1_CHAR,0,1126,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
afl,MAGIC_D1_L1_CHAR,0,1126,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
afl,MAGIC_D1_L1_CHAR,0,2167,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
afl,MAGIC_D1_L1_CHAR,0,1113,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
afl,MAGIC_D1_L1_CHAR,0,4314,1,0,-1,-1,0.01%,1,6,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
afl,MAGIC_D1_L1_CHAR,0,1126,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
afl,MAGIC_D1_L1_CHAR,0,1675,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
afl,MAGIC_D1_L1_CHAR,0,1126,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
afl,MAGIC_D1_L1_CHAR,0,1086,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
afl,MAGIC_D1_L1_CHAR,0,1086,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
afl,MAGIC_D1_L1_CHAR,0,1046,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
afl,MAGIC_D1_L1_CHAR,0,1599,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
afl,MAGIC_D1_L1_CHAR,0,1086,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
afl,MAGIC_D1_L1_CHAR,0,1675,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
afl,MAGIC_D8_L8_CHAR,44,2644810,8,7,-1,-1,0.02%,1,992,50.0,29,58,36.89320388349515,38,103,52.63157894736842,20,38,25,2,8,8
afl,MAGIC_D9_L9_CHAR,208,10763770,9,8,-1,-1,0.02%,1,3909,51.66666666666667,31,60,38.095238095238095,40,105,55.00000000000001,22,40,25,2,8,9
afl,MAGIC_D9_L9_CHAR,235,12434336,9,8,-1,-1,0.02%,1,4505,51.66666666666667,31,60,38.095238095238095,40,105,55.00000000000001,22,40,25,2,8,9
afl,MAGIC_D9_L9_CHAR,25,1244309,9,8,-1,-1,0.02%,1,452,51.66666666666667,31,60,38.095238095238095,40,105,55.00000000000001,22,40,25,2,8,9
afl,MAGIC_D9_L9_CHAR,433,17469065,9,8,-1,-1,0.02%,1,6314,51.66666666666667,31,60,38.095238095238095,40,105,55.00000000000001,22,40,25,2,8,9
afl,MAGIC_D3_L3_CHAR,110,949902,2,1,-1,-1,0.01%,1,368,33.33333333333333,16,48,24.731182795698924,23,93,28.57142857142857,8,28,25,2,8,3
afl,MAGIC_D3_L3_CHAR,64,1533337,2,1,-1,-1,0.01%,1,592,33.33333333333333,16,48,24.731182795698924,23,93,28.57142857142857,8,28,25,2,8,3
afl,MAGIC_D3_L3_CHAR,259,6123328,2,1,-1,-1,0.01%,1,2358,33.33333333333333,16,48,24.731182795698924,23,93,28.57142857142857,8,28,25,2,8,3
afl,MAGIC_D3_L3_CHAR,0,36131,2,1,-1,-1,0.01%,1,17,33.33333333333333,16,48,24.731182795698924,23,93,28.57142857142857,8,28,25,2,8,3
afl,MAGIC_D3_L3_CHAR,51,1234438,2,1,-1,-1,0.01%,1,477,33.33333333333333,16,48,24.731182795698924,23,93,28.57142857142857,8,28,25,2,8,3
mopt,MAGIC_D5_L5_CHAR,277,1465818,4,3,-1,-1,0.02%,1,642,42.30769230769231,22,52,29.89690721649485,29,97,40.625,13,32,25,2,8,5
mopt,MAGIC_D5_L5_CHAR,4112,12036708,4,3,-1,-1,0.01%,1,5269,42.30769230769231,22,52,29.89690721649485,29,97,40.625,13,32,25,2,8,5
mopt,MAGIC_D6_L6_CHAR,4065,13146386,5,4,-1,-1,0.02%,1,5753,44.44444444444444,24,54,31.313131313131315,31,99,44.11764705882353,15,34,25,2,8,6
mopt,MAGIC_D6_L6_CHAR,3094,9504317,5,4,-1,-1,0.02%,1,4199,44.44444444444444,24,54,31.313131313131315,31,99,44.11764705882353,15,34,25,2,8,6
mopt,MAGIC_D6_L6_CHAR,208,1630364,5,4,-1,-1,0.02%,1,723,44.44444444444444,24,54,31.313131313131315,31,99,44.11764705882353,15,34,25,2,8,6
mopt,MAGIC_D6_L6_CHAR,588,1790340,5,4,-1,-1,0.01%,1,783,44.44444444444444,24,54,31.313131313131315,31,99,44.11764705882353,15,34,25,2,8,6
mopt,MAGIC_D6_L6_CHAR,4224,12550391,5,4,-1,-1,0.02%,1,5565,44.44444444444444,24,54,31.313131313131315,31,99,44.11764705882353,15,34,25,2,8,6
mopt,MAGIC_D10_L10_CHAR,2586,15102543,10,9,-1,-1,0.02%,1,6926,53.2258064516129,33,62,39.25233644859813,42,107,57.14285714285714,24,42,25,2,8,10
mopt,MAGIC_D4_L4_CHAR,6889,7099592,3,2,-1,-1,0.01%,1,3179,40.0,20,50,28.421052631578945,27,95,36.66666666666666,11,30,25,2,8,4
mopt,MAGIC_D2_L2_CHAR,10,26687,2,1,-1,-1,0.01%,1,16,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
mopt,MAGIC_D2_L2_CHAR,4,14355,2,1,-1,-1,0.01%,1,10,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
mopt,MAGIC_D2_L2_CHAR,7,20169,2,1,-1,-1,0.01%,1,13,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
mopt,MAGIC_D2_L2_CHAR,0,1404,2,1,-1,-1,0.01%,1,5,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
mopt,MAGIC_D2_L2_CHAR,0,1443,2,1,-1,-1,0.01%,1,4,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
mopt,MAGIC_D2_L2_CHAR,23,67775,2,1,-1,-1,0.01%,1,34,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
mopt,MAGIC_D2_L2_CHAR,2,4610,2,1,-1,-1,0.01%,1,6,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
mopt,MAGIC_D2_L2_CHAR,34,100095,2,1,-1,-1,0.01%,1,49,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
mopt,MAGIC_D2_L2_CHAR,5,13090,2,1,-1,-1,0.01%,1,10,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
mopt,MAGIC_D2_L2_CHAR,19,20983,2,1,-1,-1,0.01%,1,13,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
mopt,MAGIC_D2_L2_CHAR,2,3794,2,1,-1,-1,0.01%,1,6,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
mopt,MAGIC_D2_L2_CHAR,0,1446,2,1,-1,-1,0.01%,1,5,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
mopt,MAGIC_D2_L2_CHAR,1,5984,2,1,-1,-1,0.01%,1,7,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
mopt,MAGIC_D2_L2_CHAR,6,7397,2,1,-1,-1,0.01%,1,7,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
mopt,MAGIC_D2_L2_CHAR,4,5475,2,1,-1,-1,0.01%,1,6,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
mopt,MAGIC_D2_L2_CHAR,2,4665,2,1,-1,-1,0.01%,1,6,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
mopt,MAGIC_D2_L2_CHAR,12,35336,2,1,-1,-1,0.01%,1,19,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
mopt,MAGIC_D2_L2_CHAR,9,27381,2,1,-1,-1,0.01%,1,16,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
mopt,MAGIC_D2_L2_CHAR,12,32863,2,1,-1,-1,0.01%,1,19,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
mopt,MAGIC_D2_L2_CHAR,25,27127,2,1,-1,-1,0.01%,1,16,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
mopt,MAGIC_D1_L1_CHAR,0,491,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_CHAR,2,1435,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_CHAR,0,491,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_CHAR,0,491,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_CHAR,0,491,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_CHAR,0,491,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_CHAR,3,1907,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_CHAR,0,491,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_CHAR,0,491,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_CHAR,1,923,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
