fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,D,S
afl,MAGIC_D1_L31_CHAR,0,4552,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
afl,MAGIC_D1_L31_CHAR,0,4507,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
afl,MAGIC_D1_L31_CHAR,0,1204,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
afl,MAGIC_D1_L31_CHAR,0,9397,2,1,-1,-1,0.01%,1,8,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
afl,MAGIC_D1_L31_CHAR,0,2281,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
afl,MAGIC_D1_L31_CHAR,0,13047,2,1,-1,-1,0.01%,1,9,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
afl,MAGIC_D1_L31_CHAR,0,9197,2,1,-1,-1,0.01%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
afl,MAGIC_D1_L31_CHAR,0,1137,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
afl,MAGIC_D1_L31_CHAR,0,17985,2,1,-1,-1,0.01%,1,10,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
afl,MAGIC_D1_L31_CHAR,0,5784,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
afl,MAGIC_D1_L31_CHAR,0,9277,2,1,-1,-1,0.01%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
afl,MAGIC_D1_L31_CHAR,0,3397,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
afl,MAGIC_D1_L31_CHAR,0,1777,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
afl,MAGIC_D1_L31_CHAR,0,577,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
afl,MAGIC_D1_L21_CHAR,0,6215,2,1,-1,-1,0.01%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
afl,MAGIC_D1_L21_CHAR,0,3925,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
afl,MAGIC_D1_L21_CHAR,0,4012,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
afl,MAGIC_D1_L21_CHAR,0,3881,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
afl,MAGIC_D1_L21_CHAR,0,577,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
afl,MAGIC_D1_L21_CHAR,0,3045,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
afl,MAGIC_D1_L21_CHAR,0,1729,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
afl,MAGIC_D1_L21_CHAR,0,6912,2,1,-1,-1,0.01%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
afl,MAGIC_D1_L21_CHAR,0,4201,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
afl,MAGIC_D1_L21_CHAR,0,1177,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
afl,MAGIC_D1_L21_CHAR,0,4789,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
afl,MAGIC_D1_L21_CHAR,0,3089,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
afl,MAGIC_D1_L21_CHAR,0,5709,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
afl,MAGIC_D1_L21_CHAR,0,7825,2,1,-1,-1,0.01%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
afl,MAGIC_D1_L21_CHAR,0,9047,2,1,-1,-1,0.01%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
afl,MAGIC_D1_L21_CHAR,0,7612,2,1,-1,-1,0.01%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
afl,MAGIC_D1_L21_CHAR,0,1819,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
afl,MAGIC_D1_L21_CHAR,0,12541,2,1,-1,-1,0.01%,1,9,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
afl,MAGIC_D1_L21_CHAR,0,2761,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
afl,MAGIC_D1_L21_CHAR,0,4102,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
afl,MAGIC_D1_L51_CHAR,0,1661,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
afl,MAGIC_D1_L51_CHAR,2,70890,2,1,-1,-1,0.01%,1,31,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
afl,MAGIC_D1_L51_CHAR,0,9603,2,1,-1,-1,0.01%,1,8,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
afl,MAGIC_D1_L51_CHAR,0,42370,2,1,-1,-1,0.01%,1,19,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
afl,MAGIC_D1_L51_CHAR,0,19649,2,1,-1,-1,0.01%,1,11,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
afl,MAGIC_D1_L51_CHAR,0,5089,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
afl,MAGIC_D1_L51_CHAR,0,50968,2,1,-1,-1,0.01%,1,23,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
afl,MAGIC_D1_L51_CHAR,0,13306,2,1,-1,-1,0.01%,1,9,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
afl,MAGIC_D1_L51_CHAR,0,31049,2,1,-1,-1,0.01%,1,15,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
afl,MAGIC_D1_L51_CHAR,0,3485,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
afl,MAGIC_D1_L51_CHAR,0,5755,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
afl,MAGIC_D1_L51_CHAR,0,3397,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
afl,MAGIC_D1_L51_CHAR,0,34327,2,1,-1,-1,0.01%,1,17,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
afl,MAGIC_D1_L51_CHAR,0,44462,2,1,-1,-1,0.01%,1,20,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
afl,MAGIC_D1_L51_CHAR,0,37271,2,1,-1,-1,0.01%,1,18,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
afl,MAGIC_D1_L51_CHAR,0,8401,2,1,-1,-1,0.01%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
afl,MAGIC_D1_L51_CHAR,0,15853,2,1,-1,-1,0.01%,1,10,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
afl,MAGIC_D1_L51_CHAR,0,3397,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
afl,MAGIC_D1_L51_CHAR,0,6912,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
afl,MAGIC_D1_L51_CHAR,0,15853,2,1,-1,-1,0.01%,1,10,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
afl,MAGIC_D1_L41_CHAR,0,3925,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
afl,MAGIC_D1_L41_CHAR,0,6771,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
afl,MAGIC_D1_L41_CHAR,0,3529,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
afl,MAGIC_D1_L41_CHAR,0,14747,2,1,-1,-1,0.01%,1,9,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
afl,MAGIC_D1_L41_CHAR,0,34217,2,1,-1,-1,0.01%,1,17,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
afl,MAGIC_D1_L41_CHAR,0,4453,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
afl,MAGIC_D1_L41_CHAR,0,5002,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
afl,MAGIC_D1_L41_CHAR,0,16243,2,1,-1,-1,0.01%,1,10,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
afl,MAGIC_D1_L41_CHAR,0,5925,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
afl,MAGIC_D1_L41_CHAR,0,577,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
afl,MAGIC_D1_L41_CHAR,0,2978,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
afl,MAGIC_D1_L41_CHAR,0,18765,2,1,-1,-1,0.01%,1,11,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
afl,MAGIC_D1_L41_CHAR,0,4019,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
afl,MAGIC_D1_L41_CHAR,0,3925,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
afl,MAGIC_D1_L41_CHAR,0,16707,2,1,-1,-1,0.01%,1,11,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
afl,MAGIC_D1_L41_CHAR,0,2239,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
afl,MAGIC_D1_L41_CHAR,0,8497,2,1,-1,-1,0.01%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
afl,MAGIC_D1_L41_CHAR,0,21297,2,1,-1,-1,0.01%,1,12,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
afl,MAGIC_D1_L41_CHAR,0,19649,2,1,-1,-1,0.01%,1,11,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
afl,MAGIC_D1_L41_CHAR,0,10249,2,1,-1,-1,0.01%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
afl,MAGIC_D1_L11_CHAR,0,1778,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
afl,MAGIC_D1_L11_CHAR,0,4102,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
afl,MAGIC_D1_L11_CHAR,0,1204,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
afl,MAGIC_D1_L11_CHAR,0,2365,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
afl,MAGIC_D1_L11_CHAR,0,5831,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
afl,MAGIC_D1_L11_CHAR,0,577,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
afl,MAGIC_D1_L11_CHAR,0,577,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
afl,MAGIC_D1_L11_CHAR,0,1137,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
afl,MAGIC_D1_L11_CHAR,0,1737,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
afl,MAGIC_D1_L11_CHAR,0,1696,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
afl,MAGIC_D1_L11_CHAR,0,3322,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
afl,MAGIC_D1_L11_CHAR,0,6818,2,1,-1,-1,0.01%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
afl,MAGIC_D1_L11_CHAR,0,2365,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
afl,MAGIC_D1_L11_CHAR,0,1177,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
afl,MAGIC_D1_L11_CHAR,0,2892,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
afl,MAGIC_D1_L11_CHAR,0,1177,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
afl,MAGIC_D1_L11_CHAR,0,8449,2,1,-1,-1,0.01%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
afl,MAGIC_D1_L11_CHAR,0,617,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
afl,MAGIC_D1_L11_CHAR,0,1204,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
afl,MAGIC_D1_L11_CHAR,0,1793,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
afl,MAGIC_D1_L71_CHAR,0,48452,2,1,-1,-1,0.01%,1,22,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
afl,MAGIC_D1_L71_CHAR,0,53033,2,1,-1,-1,0.01%,1,23,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
afl,MAGIC_D1_L71_CHAR,0,3745,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
afl,MAGIC_D1_L71_CHAR,0,11024,2,1,-1,-1,0.01%,1,8,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
afl,MAGIC_D1_L71_CHAR,0,20956,2,1,-1,-1,0.01%,1,12,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
afl,MAGIC_D1_L71_CHAR,0,25057,2,1,-1,-1,0.01%,1,13,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
afl,MAGIC_D1_L71_CHAR,0,57210,2,1,-1,-1,0.01%,1,26,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
afl,MAGIC_D1_L71_CHAR,0,6583,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
afl,MAGIC_D1_L71_CHAR,0,48049,2,1,-1,-1,0.01%,1,23,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
afl,MAGIC_D1_L71_CHAR,0,34931,2,1,-1,-1,0.01%,1,17,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
afl,MAGIC_D1_L71_CHAR,0,8401,2,1,-1,-1,0.01%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
afl,MAGIC_D1_L71_CHAR,0,23608,2,1,-1,-1,0.01%,1,13,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
afl,MAGIC_D1_L71_CHAR,0,22197,2,1,-1,-1,0.01%,1,12,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
afl,MAGIC_D1_L71_CHAR,0,51640,2,1,-1,-1,0.01%,1,23,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
afl,MAGIC_D1_L71_CHAR,0,32597,2,1,-1,-1,0.01%,1,16,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
afl,MAGIC_D1_L71_CHAR,0,21160,2,1,-1,-1,0.01%,1,12,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
afl,MAGIC_D1_L71_CHAR,0,25531,2,1,-1,-1,0.01%,1,14,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
afl,MAGIC_D1_L71_CHAR,0,56881,2,1,-1,-1,0.01%,1,25,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
afl,MAGIC_D1_L71_CHAR,0,38833,2,1,-1,-1,0.01%,1,18,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
afl,MAGIC_D1_L71_CHAR,0,39017,2,1,-1,-1,0.01%,1,19,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
afl,MAGIC_D1_L1_CHAR,0,609,1,0,-1,-1,0.01%,1,5,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
afl,MAGIC_D1_L1_CHAR,0,449,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
afl,MAGIC_D1_L1_CHAR,0,569,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
afl,MAGIC_D1_L1_CHAR,0,569,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
afl,MAGIC_D1_L1_CHAR,0,569,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
afl,MAGIC_D1_L1_CHAR,0,569,1,0,-1,-1,0.01%,1,5,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
afl,MAGIC_D1_L1_CHAR,0,569,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
afl,MAGIC_D1_L1_CHAR,0,569,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
afl,MAGIC_D1_L1_CHAR,0,569,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
afl,MAGIC_D1_L1_CHAR,0,569,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
afl,MAGIC_D1_L1_CHAR,0,609,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
afl,MAGIC_D1_L1_CHAR,0,609,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
afl,MAGIC_D1_L1_CHAR,0,609,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
afl,MAGIC_D1_L1_CHAR,0,609,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
afl,MAGIC_D1_L1_CHAR,0,569,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
afl,MAGIC_D1_L1_CHAR,0,569,1,0,-1,-1,0.01%,1,5,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
afl,MAGIC_D1_L1_CHAR,0,609,1,0,-1,-1,0.01%,1,5,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
afl,MAGIC_D1_L1_CHAR,0,609,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
afl,MAGIC_D1_L1_CHAR,0,569,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
afl,MAGIC_D1_L1_CHAR,0,529,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
afl,MAGIC_D1_L81_CHAR,0,51404,2,1,-1,-1,0.01%,1,23,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
afl,MAGIC_D1_L81_CHAR,0,56227,2,1,-1,-1,0.01%,1,25,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
afl,MAGIC_D1_L81_CHAR,0,9895,2,1,-1,-1,0.01%,1,8,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
afl,MAGIC_D1_L81_CHAR,4,89173,2,1,-1,-1,0.01%,1,39,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
afl,MAGIC_D1_L81_CHAR,0,47335,2,1,-1,-1,0.01%,1,22,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
afl,MAGIC_D1_L81_CHAR,0,35184,2,1,-1,-1,0.01%,1,17,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
afl,MAGIC_D1_L81_CHAR,0,39644,2,1,-1,-1,0.01%,1,19,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
afl,MAGIC_D1_L81_CHAR,1,70208,2,1,-1,-1,0.01%,1,31,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
afl,MAGIC_D1_L81_CHAR,0,34503,2,1,-1,-1,0.01%,1,17,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
afl,MAGIC_D1_L81_CHAR,0,50021,2,1,-1,-1,0.01%,1,24,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
afl,MAGIC_D1_L81_CHAR,0,34937,2,1,-1,-1,0.01%,1,17,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
afl,MAGIC_D1_L81_CHAR,0,51029,2,1,-1,-1,0.01%,1,23,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
afl,MAGIC_D1_L81_CHAR,0,39920,2,1,-1,-1,0.01%,1,18,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
afl,MAGIC_D1_L81_CHAR,0,39760,2,1,-1,-1,0.01%,1,18,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
afl,MAGIC_D1_L81_CHAR,0,23847,2,1,-1,-1,0.01%,1,13,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
afl,MAGIC_D1_L81_CHAR,0,39955,2,1,-1,-1,0.01%,1,20,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
afl,MAGIC_D1_L81_CHAR,0,30413,2,1,-1,-1,0.01%,1,15,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
afl,MAGIC_D1_L81_CHAR,0,13082,2,1,-1,-1,0.01%,1,9,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
afl,MAGIC_D1_L81_CHAR,0,54084,2,1,-1,-1,0.01%,1,25,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
afl,MAGIC_D1_L81_CHAR,0,53945,2,1,-1,-1,0.01%,1,25,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
mopt,MAGIC_D1_L61_CHAR,20,21964,2,1,-1,-1,0.01%,1,13,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
mopt,MAGIC_D1_L61_CHAR,7,7769,2,1,-1,-1,0.01%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
mopt,MAGIC_D1_L61_CHAR,0,1469,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
mopt,MAGIC_D1_L61_CHAR,0,458,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
mopt,MAGIC_D1_L61_CHAR,1,2303,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
mopt,MAGIC_D1_L61_CHAR,2,3322,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
mopt,MAGIC_D1_L61_CHAR,7,8627,2,1,-1,-1,0.01%,1,8,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
mopt,MAGIC_D1_L61_CHAR,2,2939,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
mopt,MAGIC_D1_L61_CHAR,3,4213,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
mopt,MAGIC_D1_L61_CHAR,24,25399,2,1,-1,-1,0.01%,1,15,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
mopt,MAGIC_D1_L61_CHAR,11,12218,2,1,-1,-1,0.01%,1,10,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
mopt,MAGIC_D1_L61_CHAR,10,10837,2,1,-1,-1,0.01%,1,9,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
