fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,L
lafintel,MAGIC_D1_L6_STR,69,537294,-1,-1,165,25,15.15%,1,718,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,6
lafintel,MAGIC_D1_L6_STR,53,337162,-1,-1,165,25,15.15%,1,450,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,6
lafintel,MAGIC_D1_L10_STR,55,402824,-1,-1,173,29,16.76%,1,550,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,10
lafintel,MAGIC_D1_L10_STR,41,509906,-1,-1,173,29,16.76%,1,675,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,10
lafintel,MAGIC_D1_L10_STR,77,811663,-1,-1,173,30,17.34%,1,1114,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,10
lafintel,MAGIC_D1_L10_STR,38,331322,-1,-1,173,29,16.76%,1,451,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,10
lafintel,MAGIC_D1_L10_STR,80,892135,-1,-1,173,30,17.34%,1,1194,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,10
lafintel,MAGIC_D1_L10_STR,28,282074,-1,-1,173,29,16.76%,1,382,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,10
lafintel,MAGIC_D1_L10_STR,26,199007,-1,-1,173,29,16.76%,1,269,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,10
lafintel,MAGIC_D1_L10_STR,86,651939,-1,-1,173,30,17.34%,1,909,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,10
lafintel,MAGIC_D1_L10_STR,34,321480,-1,-1,173,29,16.76%,1,455,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,10
lafintel,MAGIC_D1_L10_STR,153,838406,-1,-1,173,30,17.34%,1,1126,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,10
lafintel,MAGIC_D1_L10_STR,70,747574,-1,-1,173,30,17.34%,1,1057,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,10
lafintel,MAGIC_D1_L10_STR,51,769251,-1,-1,173,29,16.76%,1,1042,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,10
lafintel,MAGIC_D1_L10_STR,41,391289,-1,-1,173,28,16.18%,1,547,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,10
lafintel,MAGIC_D1_L10_STR,44,472104,-1,-1,173,30,17.34%,1,646,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,10
lafintel,MAGIC_D1_L10_STR,56,697970,-1,-1,173,29,16.76%,1,943,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,10
lafintel,MAGIC_D1_L7_STR,161,2495331,-1,-1,167,27,16.17%,1,3314,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,7
lafintel,MAGIC_D1_L7_STR,43,320362,-1,-1,167,26,15.57%,1,422,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,7
lafintel,MAGIC_D1_L7_STR,9,34603,-1,-1,167,25,14.97%,1,47,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,7
lafintel,MAGIC_D1_L7_STR,14,46736,-1,-1,167,26,15.57%,1,63,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,7
lafintel,MAGIC_D1_L7_STR,80,679354,-1,-1,167,27,16.17%,1,902,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,7
lafintel,MAGIC_D1_L7_STR,82,1070560,-1,-1,167,27,16.17%,1,1418,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,7
lafintel,MAGIC_D1_L7_STR,73,524530,-1,-1,167,27,16.17%,1,691,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,7
lafintel,MAGIC_D1_L7_STR,46,490264,-1,-1,167,26,15.57%,1,645,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,7
lafintel,MAGIC_D1_L7_STR,96,1255723,-1,-1,167,27,16.17%,1,1679,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,7
lafintel,MAGIC_D1_L7_STR,54,474428,-1,-1,167,26,15.57%,1,623,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,7
lafintel,MAGIC_D1_L7_STR,13,53169,-1,-1,167,25,14.97%,1,71,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,7
lafintel,MAGIC_D1_L7_STR,102,1047124,-1,-1,167,26,15.57%,1,1382,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,7
lafintel,MAGIC_D1_L7_STR,254,2577475,-1,-1,167,27,16.17%,1,3400,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,7
lafintel,MAGIC_D1_L7_STR,55,322105,-1,-1,167,26,15.57%,1,429,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,7
lafintel,MAGIC_D1_L7_STR,51,299991,-1,-1,167,26,15.57%,1,400,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,7
lafintel,MAGIC_D1_L7_STR,17,101662,-1,-1,167,26,15.57%,1,135,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,7
lafintel,MAGIC_D1_L7_STR,99,674532,-1,-1,167,27,16.17%,1,902,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,7
lafintel,MAGIC_D1_L7_STR,56,475853,-1,-1,167,26,15.57%,1,628,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,7
lafintel,MAGIC_D1_L7_STR,89,783054,-1,-1,167,27,16.17%,1,1029,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,7
lafintel,MAGIC_D1_L7_STR,49,498431,-1,-1,167,27,16.17%,1,655,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,7
lafintel,MAGIC_D1_L2_STR,0,1113,-1,-1,157,20,12.74%,1,3,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
lafintel,MAGIC_D1_L2_STR,5,3317,-1,-1,157,20,12.74%,1,6,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
lafintel,MAGIC_D1_L2_STR,0,1109,-1,-1,157,20,12.74%,1,2,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
lafintel,MAGIC_D1_L2_STR,2,2377,-1,-1,157,20,12.74%,1,5,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
lafintel,MAGIC_D1_L2_STR,19,12920,-1,-1,157,20,12.74%,1,19,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
lafintel,MAGIC_D1_L2_STR,27,22365,-1,-1,157,20,12.74%,1,32,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
lafintel,MAGIC_D1_L2_STR,4,3079,-1,-1,157,20,12.74%,1,5,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
lafintel,MAGIC_D1_L2_STR,4,2841,-1,-1,157,20,12.74%,1,5,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
lafintel,MAGIC_D1_L2_STR,20,15860,-1,-1,157,21,13.38%,1,22,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
lafintel,MAGIC_D1_L2_STR,66,51628,-1,-1,157,21,13.38%,1,71,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
lafintel,MAGIC_D1_L2_STR,0,1086,-1,-1,157,20,12.74%,1,2,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
lafintel,MAGIC_D1_L2_STR,2,2222,-1,-1,157,20,12.74%,1,4,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
lafintel,MAGIC_D1_L2_STR,3,2652,-1,-1,157,20,12.74%,1,5,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
lafintel,MAGIC_D1_L2_STR,2,2217,-1,-1,157,20,12.74%,1,4,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
lafintel,MAGIC_D1_L2_STR,8,6068,-1,-1,157,20,12.74%,1,9,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
lafintel,MAGIC_D1_L2_STR,33,32687,-1,-1,157,21,13.38%,1,46,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
lafintel,MAGIC_D1_L2_STR,31,24290,-1,-1,157,21,13.38%,1,34,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
lafintel,MAGIC_D1_L2_STR,0,1117,-1,-1,157,20,12.74%,1,3,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
lafintel,MAGIC_D1_L2_STR,2,2054,-1,-1,157,20,12.74%,1,4,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
lafintel,MAGIC_D1_L2_STR,9,6491,-1,-1,157,20,12.74%,1,10,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
lafintel,MAGIC_D1_L9_STR,78,1005568,-1,-1,171,29,16.96%,1,1239,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,9
lafintel,MAGIC_D1_L9_STR,115,580129,-1,-1,171,28,16.37%,1,702,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,9
lafintel,MAGIC_D1_L9_STR,16,135415,-1,-1,171,27,15.79%,1,166,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,9
lafintel,MAGIC_D1_L9_STR,24,185018,-1,-1,171,28,16.37%,1,228,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,9
lafintel,MAGIC_D1_L9_STR,20,164483,-1,-1,171,28,16.37%,1,200,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,9
lafintel,MAGIC_D1_L9_STR,26,278184,-1,-1,171,28,16.37%,1,339,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,9
lafintel,MAGIC_D1_L9_STR,28,199409,-1,-1,171,28,16.37%,1,245,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,9
lafintel,MAGIC_D1_L9_STR,42,293789,-1,-1,171,28,16.37%,1,358,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,9
lafintel,MAGIC_D1_L9_STR,12,102266,-1,-1,171,28,16.37%,1,124,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,9
lafintel,MAGIC_D1_L9_STR,102,890659,-1,-1,171,29,16.96%,1,1105,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,9
lafintel,MAGIC_D1_L9_STR,49,395678,-1,-1,171,28,16.37%,1,480,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,9
lafintel,MAGIC_D1_L9_STR,29,210578,-1,-1,171,28,16.37%,1,256,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,9
lafintel,MAGIC_D1_L9_STR,23,149721,-1,-1,171,28,16.37%,1,184,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,9
lafintel,MAGIC_D1_L9_STR,27,299026,-1,-1,171,28,16.37%,1,366,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,9
lafintel,MAGIC_D1_L9_STR,31,498128,-1,-1,171,28,16.37%,1,603,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,9
lafintel,MAGIC_D1_L9_STR,23,258656,-1,-1,171,28,16.37%,1,317,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,9
lafintel,MAGIC_D1_L9_STR,36,263515,-1,-1,171,28,16.37%,1,320,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,9
lafintel,MAGIC_D1_L9_STR,79,981074,-1,-1,171,29,16.96%,1,1214,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,9
lafintel,MAGIC_D1_L9_STR,8,40226,-1,-1,171,27,15.79%,1,49,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,9
lafintel,MAGIC_D1_L9_STR,32,290896,-1,-1,171,28,16.37%,1,354,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,9
lafintel,MAGIC_D1_L8_STR,33,276219,-1,-1,169,27,15.98%,1,333,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,8
lafintel,MAGIC_D1_L8_STR,40,507733,-1,-1,169,28,16.57%,1,626,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,8
lafintel,MAGIC_D1_L8_STR,45,551292,-1,-1,169,27,15.98%,1,676,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,8
lafintel,MAGIC_D1_L8_STR,43,535363,-1,-1,169,27,15.98%,1,654,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,8
lafintel,MAGIC_D1_L8_STR,24,209709,-1,-1,169,27,15.98%,1,260,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,8
lafintel,MAGIC_D1_L8_STR,23,161600,-1,-1,169,27,15.98%,1,201,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,8
lafintel,MAGIC_D1_L8_STR,26,230395,-1,-1,169,27,15.98%,1,283,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,8
lafintel,MAGIC_D1_L8_STR,61,716468,-1,-1,169,27,15.98%,1,885,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,8
lafintel,MAGIC_D1_L8_STR,46,562847,-1,-1,169,27,15.98%,1,696,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,8
lafintel,MAGIC_D1_L8_STR,32,160647,-1,-1,169,27,15.98%,1,197,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,8
lafintel,MAGIC_D1_L8_STR,87,709954,-1,-1,169,28,16.57%,1,936,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,8
lafintel,MAGIC_D1_L8_STR,96,2039811,-1,-1,169,28,16.57%,1,2625,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,8
lafintel,MAGIC_D1_L8_STR,39,298406,-1,-1,169,27,15.98%,1,369,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,8
lafintel,MAGIC_D1_L8_STR,222,1848155,-1,-1,169,28,16.57%,1,2406,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,8
lafintel,MAGIC_D1_L8_STR,209,1824758,-1,-1,169,28,16.57%,1,2326,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,8
lafintel,MAGIC_D1_L8_STR,18,158014,-1,-1,169,27,15.98%,1,192,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,8
lafintel,MAGIC_D1_L8_STR,82,890962,-1,-1,169,28,16.57%,1,1146,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,8
lafintel,MAGIC_D1_L8_STR,90,1339331,-1,-1,169,28,16.57%,1,1636,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,8
lafintel,MAGIC_D1_L8_STR,36,426398,-1,-1,169,27,15.98%,1,519,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,8
lafintel,MAGIC_D1_L8_STR,52,685799,-1,-1,169,28,16.57%,1,842,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,8
lafintel,MAGIC_D1_L5_STR,29,128634,-1,-1,163,24,14.72%,1,171,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,5
lafintel,MAGIC_D1_L5_STR,9,23446,-1,-1,163,23,14.11%,1,32,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,5
lafintel,MAGIC_D1_L5_STR,23,60729,-1,-1,163,24,14.72%,1,81,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,5
lafintel,MAGIC_D1_L5_STR,84,534556,-1,-1,163,24,14.72%,1,713,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,5
lafintel,MAGIC_D1_L5_STR,42,292429,-1,-1,163,24,14.72%,1,391,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,5
lafintel,MAGIC_D1_L5_STR,13,40974,-1,-1,163,24,14.72%,1,55,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,5
lafintel,MAGIC_D1_L5_STR,17,74117,-1,-1,163,24,14.72%,1,99,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,5
lafintel,MAGIC_D1_L5_STR,9,34538,-1,-1,163,23,14.11%,1,47,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,5
lafintel,MAGIC_D1_L5_STR,3,10639,-1,-1,163,23,14.11%,1,15,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,5
lafintel,MAGIC_D1_L5_STR,31,220010,-1,-1,163,24,14.72%,1,293,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,5
lafintel,MAGIC_D1_L5_STR,6,29832,-1,-1,163,24,14.72%,1,41,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,5
lafintel,MAGIC_D1_L5_STR,43,186878,-1,-1,163,24,14.72%,1,249,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,5
lafintel,MAGIC_D1_L5_STR,21,67113,-1,-1,163,23,14.11%,1,89,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,5
lafintel,MAGIC_D1_L5_STR,15,63055,-1,-1,163,24,14.72%,1,85,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,5
lafintel,MAGIC_D1_L5_STR,15,43961,-1,-1,163,24,14.72%,1,59,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,5
lafintel,MAGIC_D1_L5_STR,16,46821,-1,-1,163,24,14.72%,1,62,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,5
lafintel,MAGIC_D1_L5_STR,127,360485,-1,-1,163,24,14.72%,1,480,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,5
lafintel,MAGIC_D1_L5_STR,17,56488,-1,-1,163,23,14.11%,1,76,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,5
lafintel,MAGIC_D1_L5_STR,2,5538,-1,-1,163,23,14.11%,1,8,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,5
lafintel,MAGIC_D1_L5_STR,53,174930,-1,-1,163,24,14.72%,1,233,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,5
lafintel,MAGIC_D1_L4_STR,119,282690,-1,-1,161,23,14.29%,1,376,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,4
lafintel,MAGIC_D1_L4_STR,139,506221,-1,-1,161,24,14.91%,1,689,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,4
lafintel,MAGIC_D1_L4_STR,45,36377,-1,-1,161,22,13.66%,1,50,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,4
lafintel,MAGIC_D1_L4_STR,26,76402,-1,-1,161,23,14.29%,1,103,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,4
lafintel,MAGIC_D1_L4_STR,39,43169,-1,-1,161,23,14.29%,1,60,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,4
lafintel,MAGIC_D1_L4_STR,22,40119,-1,-1,161,22,13.66%,1,55,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,4
lafintel,MAGIC_D1_L4_STR,45,30574,-1,-1,161,22,13.66%,1,42,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,4
lafintel,MAGIC_D1_L4_STR,203,887212,-1,-1,161,24,14.91%,1,1202,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,4
lafintel,MAGIC_D1_L4_STR,10,11819,-1,-1,161,22,13.66%,1,17,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,4
lafintel,MAGIC_D1_L4_STR,75,179554,-1,-1,161,23,14.29%,1,241,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,4
lafintel,MAGIC_D1_L4_STR,57,70961,-1,-1,161,23,14.29%,1,99,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,4
lafintel,MAGIC_D1_L4_STR,172,351502,-1,-1,161,23,14.29%,1,481,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,4
lafintel,MAGIC_D1_L4_STR,21,34071,-1,-1,161,23,14.29%,1,47,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,4
lafintel,MAGIC_D1_L4_STR,61,173104,-1,-1,161,23,14.29%,1,237,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,4
lafintel,MAGIC_D1_L4_STR,25,81548,-1,-1,161,23,14.29%,1,110,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,4
lafintel,MAGIC_D1_L4_STR,48,103803,-1,-1,161,23,14.29%,1,139,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,4
lafintel,MAGIC_D1_L4_STR,239,378604,-1,-1,161,23,14.29%,1,520,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,4
lafintel,MAGIC_D1_L4_STR,101,121477,-1,-1,161,23,14.29%,1,162,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,4
lafintel,MAGIC_D1_L4_STR,43,33785,-1,-1,161,23,14.29%,1,45,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,4
lafintel,MAGIC_D1_L4_STR,8,8717,-1,-1,161,22,13.66%,1,13,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,4
lafintel,MAGIC_D1_L1_STR,0,257,-1,-1,153,17,11.11%,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_STR,0,257,-1,-1,153,17,11.11%,1,2,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_STR,0,177,-1,-1,153,17,11.11%,1,2,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_STR,0,177,-1,-1,153,17,11.11%,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_STR,0,257,-1,-1,153,17,11.11%,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_STR,0,177,-1,-1,153,17,11.11%,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_STR,0,257,-1,-1,153,17,11.11%,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_STR,0,257,-1,-1,153,17,11.11%,1,2,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_STR,0,480,-1,-1,153,17,11.11%,1,2,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_STR,0,257,-1,-1,153,17,11.11%,1,2,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_STR,0,177,-1,-1,153,17,11.11%,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_STR,0,257,-1,-1,153,17,11.11%,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_STR,0,177,-1,-1,153,17,11.11%,1,2,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_STR,0,177,-1,-1,153,17,11.11%,1,2,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_STR,0,257,-1,-1,153,17,11.11%,1,2,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_STR,0,177,-1,-1,153,17,11.11%,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_STR,0,257,-1,-1,153,17,11.11%,1,2,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_STR,0,177,-1,-1,153,17,11.11%,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_STR,0,257,-1,-1,153,17,11.11%,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_STR,0,177,-1,-1,153,17,11.11%,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L3_STR,48,33254,-1,-1,159,21,13.21%,1,46,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
