fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,C,D
honggfuzz,CHECKSUM_L46_C4_D1,793,989,-1,-1,-1,-1,-1,1,2,90.0,45,50,75.28089887640449,67,89,80.0,24,30,100,8,8,4,1
honggfuzz,CHECKSUM_L46_C4_D1,457,989,-1,-1,-1,-1,-1,1,1,90.0,45,50,75.28089887640449,67,89,80.0,24,30,100,8,8,4,1
honggfuzz,CHECKSUM_L46_C4_D1,576,951,-1,-1,-1,-1,-1,1,1,52.0,26,50,43.82022471910113,39,89,36.66666666666666,11,30,50,4,8,4,1
honggfuzz,CHECKSUM_L46_C4_D1,995,952,-1,-1,-1,-1,-1,1,2,52.0,26,50,43.82022471910113,39,89,36.66666666666666,11,30,50,4,8,4,1
honggfuzz,CHECKSUM_L46_C4_D1,831,982,-1,-1,-1,-1,-1,1,2,70.0,35,50,59.55056179775281,53,89,56.66666666666666,17,30,75,6,8,4,1
honggfuzz,CHECKSUM_L46_C4_D1,650,980,-1,-1,-1,-1,-1,1,1,70.0,35,50,59.55056179775281,53,89,56.66666666666666,17,30,75,6,8,4,1
honggfuzz,CHECKSUM_L46_C4_D1,516,951,-1,-1,-1,-1,-1,1,1,52.0,26,50,43.82022471910113,39,89,36.66666666666666,11,30,50,4,8,4,1
honggfuzz,CHECKSUM_L46_C4_D1,206,951,-1,-1,-1,-1,-1,1,1,52.0,26,50,43.82022471910113,39,89,36.66666666666666,11,30,50,4,8,4,1
honggfuzz,CHECKSUM_L46_C4_D1,155,1002,-1,-1,-1,-1,-1,1,1,90.0,45,50,75.28089887640449,67,89,80.0,24,30,100,8,8,4,1
honggfuzz,CHECKSUM_L46_C4_D1,116,924,-1,-1,-1,-1,-1,1,1,52.0,26,50,43.82022471910113,39,89,36.66666666666666,11,30,50,4,8,4,1
honggfuzz,CHECKSUM_L46_C4_D1,199,951,-1,-1,-1,-1,-1,1,1,52.0,26,50,43.82022471910113,39,89,36.66666666666666,11,30,50,4,8,4,1
honggfuzz,CHECKSUM_L46_C4_D1,690,920,-1,-1,-1,-1,-1,1,1,52.0,26,50,43.82022471910113,39,89,36.66666666666666,11,30,50,4,8,4,1
honggfuzz,CHECKSUM_L46_C4_D1,828,970,-1,-1,-1,-1,-1,1,2,90.0,45,50,75.28089887640449,67,89,80.0,24,30,100,8,8,4,1
honggfuzz,CHECKSUM_L46_C4_D1,450,975,-1,-1,-1,-1,-1,1,1,70.0,35,50,59.55056179775281,53,89,56.66666666666666,17,30,75,6,8,4,1
honggfuzz,CHECKSUM_L46_C4_D1,219,951,-1,-1,-1,-1,-1,1,1,52.0,26,50,43.82022471910113,39,89,36.66666666666666,11,30,50,4,8,4,1
honggfuzz,CHECKSUM_L46_C4_D1,383,951,-1,-1,-1,-1,-1,1,1,52.0,26,50,43.82022471910113,39,89,36.66666666666666,11,30,50,4,8,4,1
honggfuzz,CHECKSUM_L46_C4_D1,632,983,-1,-1,-1,-1,-1,1,1,70.0,35,50,59.55056179775281,53,89,56.66666666666666,17,30,75,6,8,4,1
honggfuzz,CHECKSUM_L46_C4_D1,860,989,-1,-1,-1,-1,-1,1,1,88.0,44,50,75.28089887640449,67,89,76.66666666666667,23,30,100,8,8,4,1
honggfuzz,CHECKSUM_L46_C4_D1,320,952,-1,-1,-1,-1,-1,1,1,52.0,26,50,43.82022471910113,39,89,36.66666666666666,11,30,50,4,8,4,1
honggfuzz,CHECKSUM_L60_C1_D6,521,1115,-1,-1,-1,-1,-1,1,1,61.11111111111112,33,54,54.54545454545454,54,99,50.0,17,34,75,6,8,1,6
honggfuzz,CHECKSUM_L60_C1_D6,762,1126,-1,-1,-1,-1,-1,1,2,61.11111111111112,33,54,54.54545454545454,54,99,50.0,17,34,75,6,8,1,6
honggfuzz,CHECKSUM_L60_C1_D6,401,1089,-1,-1,-1,-1,-1,1,1,42.5925925925926,23,54,39.39393939393939,39,99,32.35294117647059,11,34,50,4,8,1,6
honggfuzz,CHECKSUM_L60_C1_D6,1316,1089,-1,-1,-1,-1,-1,1,2,42.5925925925926,23,54,39.39393939393939,39,99,32.35294117647059,11,34,50,4,8,1,6
honggfuzz,CHECKSUM_L60_C1_D6,397,1089,-1,-1,-1,-1,-1,1,1,42.5925925925926,23,54,39.39393939393939,39,99,32.35294117647059,11,34,50,4,8,1,6
honggfuzz,CHECKSUM_L60_C1_D6,568,1152,-1,-1,-1,-1,-1,1,1,87.03703703703704,47,54,74.74747474747475,74,99,76.47058823529412,26,34,100,8,8,1,6
honggfuzz,CHECKSUM_L60_C1_D6,232,1113,-1,-1,-1,-1,-1,1,1,61.11111111111112,33,54,54.54545454545454,54,99,50.0,17,34,75,6,8,1,6
honggfuzz,CHECKSUM_L60_C1_D6,276,1088,-1,-1,-1,-1,-1,1,1,42.5925925925926,23,54,39.39393939393939,39,99,32.35294117647059,11,34,50,4,8,1,6
honggfuzz,CHECKSUM_L60_C1_D6,144,1116,-1,-1,-1,-1,-1,1,1,61.11111111111112,33,54,54.54545454545454,54,99,50.0,17,34,75,6,8,1,6
honggfuzz,CHECKSUM_L60_C1_D6,553,1089,-1,-1,-1,-1,-1,1,1,42.5925925925926,23,54,39.39393939393939,39,99,32.35294117647059,11,34,50,4,8,1,6
honggfuzz,CHECKSUM_L60_C1_D6,333,1122,-1,-1,-1,-1,-1,1,1,61.11111111111112,33,54,54.54545454545454,54,99,50.0,17,34,75,6,8,1,6
honggfuzz,CHECKSUM_L60_C1_D6,281,1088,-1,-1,-1,-1,-1,1,1,42.5925925925926,23,54,39.39393939393939,39,99,32.35294117647059,11,34,50,4,8,1,6
honggfuzz,CHECKSUM_L60_C1_D6,219,1088,-1,-1,-1,-1,-1,1,1,42.5925925925926,23,54,39.39393939393939,39,99,32.35294117647059,11,34,50,4,8,1,6
honggfuzz,CHECKSUM_L60_C1_D6,528,1121,-1,-1,-1,-1,-1,1,1,61.11111111111112,33,54,54.54545454545454,54,99,50.0,17,34,75,6,8,1,6
honggfuzz,CHECKSUM_L60_C1_D6,366,1136,-1,-1,-1,-1,-1,1,1,83.33333333333334,45,54,72.72727272727273,72,99,73.52941176470588,25,34,100,8,8,1,6
honggfuzz,CHECKSUM_L60_C1_D6,685,1090,-1,-1,-1,-1,-1,1,1,42.5925925925926,23,54,39.39393939393939,39,99,32.35294117647059,11,34,50,4,8,1,6
honggfuzz,CHECKSUM_L60_C1_D6,264,1089,-1,-1,-1,-1,-1,1,1,42.5925925925926,23,54,39.39393939393939,39,99,32.35294117647059,11,34,50,4,8,1,6
honggfuzz,CHECKSUM_L60_C1_D6,83,1057,-1,-1,-1,-1,-1,1,1,42.5925925925926,23,54,39.39393939393939,39,99,32.35294117647059,11,34,50,4,8,1,6
honggfuzz,CHECKSUM_L60_C1_D6,799,1089,-1,-1,-1,-1,-1,1,2,42.5925925925926,23,54,39.39393939393939,39,99,32.35294117647059,11,34,50,4,8,1,6
honggfuzz,CHECKSUM_L60_C1_D6,545,1089,-1,-1,-1,-1,-1,1,1,42.5925925925926,23,54,39.39393939393939,39,99,32.35294117647059,11,34,50,4,8,1,6
honggfuzz,CHECKSUM_L64_C1_D7,292,1152,-1,-1,-1,-1,-1,1,1,41.07142857142857,23,56,38.613861386138616,39,101,30.55555555555556,11,36,50,4,8,1,7
honggfuzz,CHECKSUM_L64_C1_D7,775,1152,-1,-1,-1,-1,-1,1,1,41.07142857142857,23,56,38.613861386138616,39,101,30.55555555555556,11,36,50,4,8,1,7
honggfuzz,CHECKSUM_L64_C1_D7,303,1169,-1,-1,-1,-1,-1,1,1,58.92857142857143,33,56,53.46534653465347,54,101,47.22222222222222,17,36,75,6,8,1,7
honggfuzz,CHECKSUM_L64_C1_D7,229,1149,-1,-1,-1,-1,-1,1,1,41.07142857142857,23,56,38.613861386138616,39,101,30.55555555555556,11,36,50,4,8,1,7
honggfuzz,CHECKSUM_L64_C1_D7,1447,1152,-1,-1,-1,-1,-1,1,3,41.07142857142857,23,56,38.613861386138616,39,101,30.55555555555556,11,36,50,4,8,1,7
honggfuzz,CHECKSUM_L64_C1_D7,480,1189,-1,-1,-1,-1,-1,1,1,58.92857142857143,33,56,53.46534653465347,54,101,47.22222222222222,17,36,75,6,8,1,7
honggfuzz,CHECKSUM_L64_C1_D7,738,1152,-1,-1,-1,-1,-1,1,1,41.07142857142857,23,56,38.613861386138616,39,101,30.55555555555556,11,36,50,4,8,1,7
honggfuzz,CHECKSUM_L64_C1_D7,1086,1152,-1,-1,-1,-1,-1,1,2,41.07142857142857,23,56,38.613861386138616,39,101,30.55555555555556,11,36,50,4,8,1,7
honggfuzz,CHECKSUM_L64_C1_D7,183,1147,-1,-1,-1,-1,-1,1,1,41.07142857142857,23,56,38.613861386138616,39,101,30.55555555555556,11,36,50,4,8,1,7
honggfuzz,CHECKSUM_L64_C1_D7,379,1152,-1,-1,-1,-1,-1,1,1,41.07142857142857,23,56,38.613861386138616,39,101,30.55555555555556,11,36,50,4,8,1,7
honggfuzz,CHECKSUM_L64_C1_D7,367,1149,-1,-1,-1,-1,-1,1,1,41.07142857142857,23,56,38.613861386138616,39,101,30.55555555555556,11,36,50,4,8,1,7
honggfuzz,CHECKSUM_L64_C1_D7,262,1152,-1,-1,-1,-1,-1,1,1,41.07142857142857,23,56,38.613861386138616,39,101,30.55555555555556,11,36,50,4,8,1,7
honggfuzz,CHECKSUM_L64_C1_D7,313,1191,-1,-1,-1,-1,-1,1,1,91.07142857142856,51,56,77.22772277227723,78,101,80.55555555555556,29,36,100,8,8,1,7
honggfuzz,CHECKSUM_L64_C1_D7,313,1123,-1,-1,-1,-1,-1,1,1,41.07142857142857,23,56,38.613861386138616,39,101,30.55555555555556,11,36,50,4,8,1,7
honggfuzz,CHECKSUM_L64_C1_D7,444,1152,-1,-1,-1,-1,-1,1,1,41.07142857142857,23,56,38.613861386138616,39,101,30.55555555555556,11,36,50,4,8,1,7
honggfuzz,CHECKSUM_L64_C1_D7,361,1153,-1,-1,-1,-1,-1,1,1,41.07142857142857,23,56,38.613861386138616,39,101,30.55555555555556,11,36,50,4,8,1,7
honggfuzz,CHECKSUM_L64_C1_D7,324,1152,-1,-1,-1,-1,-1,1,1,41.07142857142857,23,56,38.613861386138616,39,101,30.55555555555556,11,36,50,4,8,1,7
honggfuzz,CHECKSUM_L64_C1_D7,713,1152,-1,-1,-1,-1,-1,1,1,41.07142857142857,23,56,38.613861386138616,39,101,30.55555555555556,11,36,50,4,8,1,7
honggfuzz,CHECKSUM_L64_C1_D7,149,1142,-1,-1,-1,-1,-1,1,1,41.07142857142857,23,56,38.613861386138616,39,101,30.55555555555556,11,36,50,4,8,1,7
honggfuzz,CHECKSUM_L64_C1_D7,522,1152,-1,-1,-1,-1,-1,1,1,41.07142857142857,23,56,38.613861386138616,39,101,30.55555555555556,11,36,50,4,8,1,7
honggfuzz,CHECKSUM_L42_C3_D1,289,895,-1,-1,-1,-1,-1,1,1,70.83333333333334,34,48,59.55056179775281,53,89,60.71428571428571,17,28,75,6,8,3,1
honggfuzz,CHECKSUM_L42_C3_D1,729,887,-1,-1,-1,-1,-1,1,2,52.083333333333336,25,48,43.82022471910113,39,89,39.285714285714285,11,28,50,4,8,3,1
honggfuzz,CHECKSUM_L42_C3_D1,297,882,-1,-1,-1,-1,-1,1,1,70.83333333333334,34,48,59.55056179775281,53,89,60.71428571428571,17,28,75,6,8,3,1
honggfuzz,CHECKSUM_L42_C3_D1,459,919,-1,-1,-1,-1,-1,1,1,70.83333333333334,34,48,59.55056179775281,53,89,60.71428571428571,17,28,75,6,8,3,1
honggfuzz,CHECKSUM_L42_C3_D1,460,887,-1,-1,-1,-1,-1,1,1,52.083333333333336,25,48,43.82022471910113,39,89,39.285714285714285,11,28,50,4,8,3,1
honggfuzz,CHECKSUM_L42_C3_D1,605,888,-1,-1,-1,-1,-1,1,1,52.083333333333336,25,48,43.82022471910113,39,89,39.285714285714285,11,28,50,4,8,3,1
honggfuzz,CHECKSUM_L42_C3_D1,339,887,-1,-1,-1,-1,-1,1,1,52.083333333333336,25,48,43.82022471910113,39,89,39.285714285714285,11,28,50,4,8,3,1
honggfuzz,CHECKSUM_L42_C3_D1,538,917,-1,-1,-1,-1,-1,1,1,70.83333333333334,34,48,59.55056179775281,53,89,60.71428571428571,17,28,75,6,8,3,1
honggfuzz,CHECKSUM_L42_C3_D1,208,893,-1,-1,-1,-1,-1,1,1,70.83333333333334,34,48,59.55056179775281,53,89,60.71428571428571,17,28,75,6,8,3,1
honggfuzz,CHECKSUM_L42_C3_D1,679,929,-1,-1,-1,-1,-1,1,2,70.83333333333334,34,48,59.55056179775281,53,89,60.71428571428571,17,28,75,6,8,3,1
honggfuzz,CHECKSUM_L42_C3_D1,510,887,-1,-1,-1,-1,-1,1,1,52.083333333333336,25,48,43.82022471910113,39,89,39.285714285714285,11,28,50,4,8,3,1
honggfuzz,CHECKSUM_L42_C3_D1,920,892,-1,-1,-1,-1,-1,1,2,70.83333333333334,34,48,59.55056179775281,53,89,60.71428571428571,17,28,75,6,8,3,1
honggfuzz,CHECKSUM_L42_C3_D1,292,918,-1,-1,-1,-1,-1,1,1,70.83333333333334,34,48,59.55056179775281,53,89,60.71428571428571,17,28,75,6,8,3,1
honggfuzz,CHECKSUM_L42_C3_D1,286,918,-1,-1,-1,-1,-1,1,1,70.83333333333334,34,48,59.55056179775281,53,89,60.71428571428571,17,28,75,6,8,3,1
honggfuzz,CHECKSUM_L42_C3_D1,503,887,-1,-1,-1,-1,-1,1,1,52.083333333333336,25,48,43.82022471910113,39,89,39.285714285714285,11,28,50,4,8,3,1
honggfuzz,CHECKSUM_L42_C3_D1,481,929,-1,-1,-1,-1,-1,1,1,89.58333333333334,43,48,75.28089887640449,67,89,82.14285714285714,23,28,100,8,8,3,1
honggfuzz,CHECKSUM_L42_C3_D1,259,893,-1,-1,-1,-1,-1,1,1,70.83333333333334,34,48,59.55056179775281,53,89,60.71428571428571,17,28,75,6,8,3,1
honggfuzz,CHECKSUM_L42_C3_D1,629,926,-1,-1,-1,-1,-1,1,1,89.58333333333334,43,48,75.28089887640449,67,89,82.14285714285714,23,28,100,8,8,3,1
honggfuzz,CHECKSUM_L42_C3_D1,282,887,-1,-1,-1,-1,-1,1,1,52.083333333333336,25,48,43.82022471910113,39,89,39.285714285714285,11,28,50,4,8,3,1
honggfuzz,CHECKSUM_L42_C3_D1,912,948,-1,-1,-1,-1,-1,1,2,89.58333333333334,43,48,75.28089887640449,67,89,82.14285714285714,23,28,100,8,8,3,1
honggfuzz,CHECKSUM_L52_C1_D5,378,1019,-1,-1,-1,-1,-1,1,1,44.230769230769226,23,52,40.20618556701031,39,97,34.375,11,32,50,4,8,1,5
honggfuzz,CHECKSUM_L52_C1_D5,228,1019,-1,-1,-1,-1,-1,1,1,44.230769230769226,23,52,40.20618556701031,39,97,34.375,11,32,50,4,8,1,5
honggfuzz,CHECKSUM_L52_C1_D5,759,1059,-1,-1,-1,-1,-1,1,1,82.6923076923077,43,52,72.16494845360825,70,97,71.875,23,32,100,8,8,1,5
honggfuzz,CHECKSUM_L52_C1_D5,358,1019,-1,-1,-1,-1,-1,1,1,44.230769230769226,23,52,40.20618556701031,39,97,34.375,11,32,50,4,8,1,5
honggfuzz,CHECKSUM_L52_C1_D5,490,1019,-1,-1,-1,-1,-1,1,1,44.230769230769226,23,52,40.20618556701031,39,97,34.375,11,32,50,4,8,1,5
honggfuzz,CHECKSUM_L52_C1_D5,555,1080,-1,-1,-1,-1,-1,1,1,90.3846153846154,47,52,76.28865979381443,74,97,78.125,25,32,100,8,8,1,5
honggfuzz,CHECKSUM_L52_C1_D5,204,1019,-1,-1,-1,-1,-1,1,1,44.230769230769226,23,52,40.20618556701031,39,97,34.375,11,32,50,4,8,1,5
honggfuzz,CHECKSUM_L52_C1_D5,1191,1073,-1,-1,-1,-1,-1,1,3,90.3846153846154,47,52,76.28865979381443,74,97,84.375,27,32,100,8,8,1,5
honggfuzz,CHECKSUM_L52_C1_D5,583,1019,-1,-1,-1,-1,-1,1,2,44.230769230769226,23,52,40.20618556701031,39,97,34.375,11,32,50,4,8,1,5
honggfuzz,CHECKSUM_L52_C1_D5,212,1056,-1,-1,-1,-1,-1,1,1,86.53846153846155,45,52,74.22680412371135,72,97,75.0,24,32,100,8,8,1,5
honggfuzz,CHECKSUM_L52_C1_D5,1378,1097,-1,-1,-1,-1,-1,1,3,90.3846153846154,47,52,76.28865979381443,74,97,84.375,27,32,100,8,8,1,5
honggfuzz,CHECKSUM_L52_C1_D5,347,1020,-1,-1,-1,-1,-1,1,1,44.230769230769226,23,52,40.20618556701031,39,97,34.375,11,32,50,4,8,1,5
honggfuzz,CHECKSUM_L52_C1_D5,563,1046,-1,-1,-1,-1,-1,1,2,63.46153846153846,33,52,55.67010309278351,54,97,53.125,17,32,75,6,8,1,5
honggfuzz,CHECKSUM_L52_C1_D5,544,1057,-1,-1,-1,-1,-1,1,1,63.46153846153846,33,52,55.67010309278351,54,97,53.125,17,32,75,6,8,1,5
honggfuzz,CHECKSUM_L52_C1_D5,1118,1057,-1,-1,-1,-1,-1,1,2,63.46153846153846,33,52,55.67010309278351,54,97,53.125,17,32,75,6,8,1,5
honggfuzz,CHECKSUM_L52_C1_D5,735,1019,-1,-1,-1,-1,-1,1,2,44.230769230769226,23,52,40.20618556701031,39,97,34.375,11,32,50,4,8,1,5
honggfuzz,CHECKSUM_L52_C1_D5,1766,1019,-1,-1,-1,-1,-1,1,3,44.230769230769226,23,52,40.20618556701031,39,97,34.375,11,32,50,4,8,1,5
honggfuzz,CHECKSUM_L52_C1_D5,226,1029,-1,-1,-1,-1,-1,1,1,63.46153846153846,33,52,55.67010309278351,54,97,53.125,17,32,75,6,8,1,5
honggfuzz,CHECKSUM_L52_C1_D5,409,1019,-1,-1,-1,-1,-1,1,1,44.230769230769226,23,52,40.20618556701031,39,97,34.375,11,32,50,4,8,1,5
honggfuzz,CHECKSUM_L52_C1_D5,286,1019,-1,-1,-1,-1,-1,1,1,44.230769230769226,23,52,40.20618556701031,39,97,34.375,11,32,50,4,8,1,5
honggfuzz,CHECKSUM_L84_C1_D10,1861,1349,-1,-1,-1,-1,-1,1,4,37.096774193548384,23,62,36.44859813084112,39,107,26.190476190476197,11,42,50,4,8,1,10
honggfuzz,CHECKSUM_L84_C1_D10,524,1413,-1,-1,-1,-1,-1,1,1,91.93548387096774,57,62,78.50467289719626,84,107,80.95238095238095,34,42,100,8,8,1,10
honggfuzz,CHECKSUM_L84_C1_D10,523,1349,-1,-1,-1,-1,-1,1,1,37.096774193548384,23,62,36.44859813084112,39,107,26.190476190476197,11,42,50,4,8,1,10
honggfuzz,CHECKSUM_L84_C1_D10,186,1339,-1,-1,-1,-1,-1,1,1,37.096774193548384,23,62,36.44859813084112,39,107,26.190476190476197,11,42,50,4,8,1,10
honggfuzz,CHECKSUM_L84_C1_D10,250,1349,-1,-1,-1,-1,-1,1,1,37.096774193548384,23,62,36.44859813084112,39,107,26.190476190476197,11,42,50,4,8,1,10
honggfuzz,CHECKSUM_L84_C1_D10,2063,1413,-1,-1,-1,-1,-1,1,4,82.25806451612904,51,62,72.89719626168224,78,107,73.80952380952381,31,42,100,8,8,1,10
honggfuzz,CHECKSUM_L84_C1_D10,538,1349,-1,-1,-1,-1,-1,1,1,37.096774193548384,23,62,36.44859813084112,39,107,26.190476190476197,11,42,50,4,8,1,10
honggfuzz,CHECKSUM_L84_C1_D10,521,1403,-1,-1,-1,-1,-1,1,1,85.48387096774194,53,62,74.76635514018692,80,107,66.66666666666666,28,42,100,8,8,1,10
honggfuzz,CHECKSUM_L84_C1_D10,382,1374,-1,-1,-1,-1,-1,1,1,53.2258064516129,33,62,50.467289719626166,54,107,40.47619047619048,17,42,75,6,8,1,10
honggfuzz,CHECKSUM_L84_C1_D10,371,1349,-1,-1,-1,-1,-1,1,1,37.096774193548384,23,62,36.44859813084112,39,107,26.190476190476197,11,42,50,4,8,1,10
honggfuzz,CHECKSUM_L84_C1_D10,440,1420,-1,-1,-1,-1,-1,1,1,91.93548387096774,57,62,78.50467289719626,84,107,83.33333333333334,35,42,100,8,8,1,10
honggfuzz,CHECKSUM_L84_C1_D10,562,1349,-1,-1,-1,-1,-1,1,1,37.096774193548384,23,62,36.44859813084112,39,107,26.190476190476197,11,42,50,4,8,1,10
honggfuzz,CHECKSUM_L84_C1_D10,878,1349,-1,-1,-1,-1,-1,1,1,37.096774193548384,23,62,36.44859813084112,39,107,26.190476190476197,11,42,50,4,8,1,10
honggfuzz,CHECKSUM_L84_C1_D10,662,1349,-1,-1,-1,-1,-1,1,1,37.096774193548384,23,62,36.44859813084112,39,107,26.190476190476197,11,42,50,4,8,1,10
honggfuzz,CHECKSUM_L84_C1_D10,832,1378,-1,-1,-1,-1,-1,1,2,82.25806451612904,51,62,72.89719626168224,78,107,66.66666666666666,28,42,100,8,8,1,10
honggfuzz,CHECKSUM_L84_C1_D10,1061,1387,-1,-1,-1,-1,-1,1,2,69.35483870967742,43,62,65.42056074766354,70,107,54.761904761904766,23,42,100,8,8,1,10
honggfuzz,CHECKSUM_L84_C1_D10,419,1398,-1,-1,-1,-1,-1,1,1,75.80645161290323,47,62,69.1588785046729,74,107,61.90476190476191,26,42,100,8,8,1,10
honggfuzz,CHECKSUM_L84_C1_D10,414,1344,-1,-1,-1,-1,-1,1,1,37.096774193548384,23,62,36.44859813084112,39,107,26.190476190476197,11,42,50,4,8,1,10
honggfuzz,CHECKSUM_L84_C1_D10,372,1406,-1,-1,-1,-1,-1,1,1,85.48387096774194,53,62,74.76635514018692,80,107,69.04761904761905,29,42,100,8,8,1,10
honggfuzz,CHECKSUM_L84_C1_D10,649,1349,-1,-1,-1,-1,-1,1,1,37.096774193548384,23,62,36.44859813084112,39,107,26.190476190476197,11,42,50,4,8,1,10
honggfuzz,CHECKSUM_L78_C1_D9,640,1285,-1,-1,-1,-1,-1,1,1,38.333333333333336,23,60,37.142857142857146,39,105,27.500000000000004,11,40,50,4,8,1,9
honggfuzz,CHECKSUM_L78_C1_D9,896,1320,-1,-1,-1,-1,-1,1,2,55.00000000000001,33,60,51.42857142857142,54,105,42.5,17,40,75,6,8,1,9
honggfuzz,CHECKSUM_L78_C1_D9,481,1285,-1,-1,-1,-1,-1,1,1,38.333333333333336,23,60,37.142857142857146,39,105,27.500000000000004,11,40,50,4,8,1,9
honggfuzz,CHECKSUM_L78_C1_D9,1123,1341,-1,-1,-1,-1,-1,1,2,88.33333333333333,53,60,76.19047619047619,80,105,72.5,29,40,100,8,8,1,9
honggfuzz,CHECKSUM_L78_C1_D9,351,1251,-1,-1,-1,-1,-1,1,1,20.0,12,60,19.047619047619047,20,105,12.5,5,40,25,2,8,1,9
honggfuzz,CHECKSUM_L78_C1_D9,125,1308,-1,-1,-1,-1,-1,1,1,71.66666666666667,43,60,66.66666666666666,70,105,57.49999999999999,23,40,100,8,8,1,9
honggfuzz,CHECKSUM_L78_C1_D9,392,1336,-1,-1,-1,-1,-1,1,1,88.33333333333333,53,60,76.19047619047619,80,105,75.0,30,40,100,8,8,1,9
honggfuzz,CHECKSUM_L78_C1_D9,409,1314,-1,-1,-1,-1,-1,1,1,88.33333333333333,53,60,76.19047619047619,80,105,72.5,29,40,100,8,8,1,9
honggfuzz,CHECKSUM_L78_C1_D9,342,1280,-1,-1,-1,-1,-1,1,1,38.333333333333336,23,60,37.142857142857146,39,105,27.500000000000004,11,40,50,4,8,1,9
honggfuzz,CHECKSUM_L78_C1_D9,233,1280,-1,-1,-1,-1,-1,1,1,38.333333333333336,23,60,37.142857142857146,39,105,27.500000000000004,11,40,50,4,8,1,9
honggfuzz,CHECKSUM_L78_C1_D9,462,1285,-1,-1,-1,-1,-1,1,1,38.333333333333336,23,60,37.142857142857146,39,105,27.500000000000004,11,40,50,4,8,1,9
honggfuzz,CHECKSUM_L78_C1_D9,241,1285,-1,-1,-1,-1,-1,1,1,38.333333333333336,23,60,37.142857142857146,39,105,27.500000000000004,11,40,50,4,8,1,9
honggfuzz,CHECKSUM_L78_C1_D9,417,1301,-1,-1,-1,-1,-1,1,1,85.0,51,60,74.28571428571429,78,105,67.5,27,40,100,8,8,1,9
honggfuzz,CHECKSUM_L78_C1_D9,582,1306,-1,-1,-1,-1,-1,1,1,55.00000000000001,33,60,51.42857142857142,54,105,42.5,17,40,75,6,8,1,9
honggfuzz,CHECKSUM_L78_C1_D9,311,1280,-1,-1,-1,-1,-1,1,1,38.333333333333336,23,60,37.142857142857146,39,105,27.500000000000004,11,40,50,4,8,1,9
honggfuzz,CHECKSUM_L78_C1_D9,488,1285,-1,-1,-1,-1,-1,1,1,38.333333333333336,23,60,37.142857142857146,39,105,27.500000000000004,11,40,50,4,8,1,9
honggfuzz,CHECKSUM_L78_C1_D9,1165,1302,-1,-1,-1,-1,-1,1,2,55.00000000000001,33,60,51.42857142857142,54,105,42.5,17,40,75,6,8,1,9
honggfuzz,CHECKSUM_L78_C1_D9,512,1285,-1,-1,-1,-1,-1,1,1,38.333333333333336,23,60,37.142857142857146,39,105,27.500000000000004,11,40,50,4,8,1,9
honggfuzz,CHECKSUM_L78_C1_D9,156,1277,-1,-1,-1,-1,-1,1,1,38.333333333333336,23,60,37.142857142857146,39,105,27.500000000000004,11,40,50,4,8,1,9
honggfuzz,CHECKSUM_L78_C1_D9,1843,1285,-1,-1,-1,-1,-1,1,4,38.333333333333336,23,60,37.142857142857146,39,105,27.500000000000004,11,40,50,4,8,1,9
redqueen,CHECKSUM_L16_C1_D1,0,347,-1,-1,31,9,29.03%,1,2,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
redqueen,CHECKSUM_L16_C1_D1,0,354,-1,-1,31,9,29.03%,1,2,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
redqueen,CHECKSUM_L16_C1_D1,0,516,-1,-1,31,9,29.03%,1,2,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
redqueen,CHECKSUM_L16_C1_D1,0,185,-1,-1,31,9,29.03%,1,2,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
redqueen,CHECKSUM_L16_C1_D1,0,348,-1,-1,31,9,29.03%,1,2,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
redqueen,CHECKSUM_L16_C1_D1,0,367,-1,-1,31,9,29.03%,1,1,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
redqueen,CHECKSUM_L16_C1_D1,0,320,-1,-1,31,9,29.03%,1,1,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
redqueen,CHECKSUM_L16_C1_D1,0,196,-1,-1,31,9,29.03%,1,2,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
redqueen,CHECKSUM_L16_C1_D1,0,351,-1,-1,31,9,29.03%,1,1,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
redqueen,CHECKSUM_L16_C1_D1,0,342,-1,-1,31,9,29.03%,1,2,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
redqueen,CHECKSUM_L16_C1_D1,0,351,-1,-1,31,9,29.03%,1,2,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
